data,sample,gen,gen_args,gen_str,gen_n,max_k,min_k,range_k,za,info_loss,alpha_adm,alpha_dm,info_loss_args,info_loss_args_str,handler_str,calgo,calgo_args,calgo_str,enforcer,enforcer_str,enforcer_args,max_dist,adm,dm,am,num_fake_edges,radm,num_raw_entities,num_anonymized_entities,num_raw_edges,num_anonymized_edges,anonymized_anonymity,anonymized_attribute_anonymity,anonymized_degree_anonymity,removed_entities,num_removed_edges,num_anonymized_fake_entities
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,ms,ms#0.50,0.50,0.5,0.02043251174099654,0.005826495626388351,0.0350385278556047,2330196,0.01479804348355478,8917,8866,96366,2422618,1,21,1,51,3944,0
yago,-1,te,"5,50,5","te#5,50,5",0,50,5,5,,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,sr,sr,,,0.2395683377802209,0.2150171244563847,0.26411955110406415,4960503,0.03148261824617878,8917,7001,96366,5012806,1,5,1,1916,44063,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,ms,ms#0.50,0.50,0.5,0.014441153800701578,5.9103625325448215e-05,0.028823203976077762,2297095,0.014441153800701578,8917,8917,96366,2392248,1,7,1,0,1213,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,ms,ms#0.00,0.00,0.0,0.013350005719225785,9.133739311119176e-06,0.02669087769914039,2148721,0.013350005719225785,8917,8917,96366,2243203,1,25,1,0,1884,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,ms,ms#0.50,0.50,0.5,0.013849601484677607,2.6203298939370196e-05,0.02767299967041585,2169166,0.013849601484677607,8917,8917,96366,2263820,1,25,1,0,1712,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,mean,hdbscan#mean,ms,ms#0.00,0.00,0.0,0.2647460808685021,0.25259163800475054,0.27690052373225044,1923627,0.0163243152031792,8917,6665,96366,2000137,1,5,1,2252,19856,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,ms,ms#0.25,0.25,0.25,0.021738006304058668,0.006275433848215508,0.03720057875990242,2555962,0.015666979818765824,8917,8862,96366,2647183,1,24,1,55,5145,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,ms,ms#1.00,1.00,1.0,0.014256438782886034,9.314527610737224e-05,0.02841973228966464,2299251,0.014256438782886034,8917,8917,96366,2394939,1,5,1,0,678,0
yago,-1,zipf,"2,5,1,2","zipf#2,5,1,2",2,5,2,1,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,sr,sr,,,0.01626282399061876,0.01559666320261617,0.01692898477862148,109119,0.0006853723932425691,8917,8778,96366,202078,1,2,1,139,3407,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,ms,ms#0.25,0.25,0.25,0.01391099837153259,1.1900586331354775e-05,0.027810096156733907,2165443,0.01391099837153259,8917,8917,96366,2259934,1,25,1,0,1875,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,mean,hdbscan#mean,ms,ms#1.00,1.00,1.0,0.014249070917240588,2.1153803127439924e-05,0.028476988031353553,2267310,0.014249070917240588,8917,8917,96366,2361887,1,5,1,0,1789,0
yago,-1,te,"5,50,5","te#5,50,5",0,50,5,5,,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,sr,sr,,,0.11173740309296654,0.024506262751944057,0.19896854343399084,15817723,0.08947798234902644,8917,8699,96366,15899358,1,5,1,218,14731,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,ms,ms#0.50,0.50,0.5,0.02041420992904107,0.005948793408827096,0.0348796264492549,2353127,0.014668536485654048,8917,8865,96366,2445662,1,6,1,52,3831,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,sr,sr,,,0.14433134865336827,0.06732687388581834,0.22133582342091732,14563528,0.08271836725712893,8917,8318,96366,14641502,1,13,1,599,18392,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,ms,ms#0.75,0.75,0.75,0.00470438288168653,3.7817768135679426e-05,0.009370947995237409,745547,0.00470438288168653,8917,8917,96366,840820,1,5,1,0,1093,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,sr,sr,,,0.57700990445832,0.2483287489403006,0.9056910599763307,48092198,0.437521929042554,8917,6705,96366,48168323,1,5,1,2212,20241,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,ms,ms#1.00,1.00,1.0,0.01571988707616205,0.00012468733213806123,0.03131508682018599,2512343,0.01571988707616205,8917,8917,96366,2608394,1,24,1,0,315,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,ms,ms#0.00,0.00,0.0,0.013913782850755892,0.009807274767742362,0.018020290933769598,718258,0.004198349466801609,8917,8830,96366,808974,1,5,1,87,5650,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,ms,ms#1.00,1.00,1.0,0.013921742113800203,1.2035784538025284e-05,0.027831448443062314,2178757,0.013921742113800203,8917,8917,96366,2273261,1,25,1,0,1862,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,mean,hdbscan#mean,sr,sr,,,0.5816199839597822,0.25302425654536825,0.910215711374196,48161860,0.4403627721408364,8917,6665,96366,48239118,1,5,1,2252,19108,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,ms,ms#0.75,0.75,0.75,0.014751001784124826,0.00011028400691112994,0.029391719561338618,2327560,0.014751001784124826,8917,8917,96366,2423559,1,18,1,0,367,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,ms,ms#1.00,1.00,1.0,0.015058176075998356,0.00011565106130151843,0.03000070109069511,2360949,0.015058176075998356,8917,8917,96366,2457027,1,18,1,0,288,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,ms,ms#1.00,1.00,1.0,0.01389494593507772,8.410586112648566e-06,0.027781481284042706,2184270,0.01389494593507772,8917,8917,96366,2278747,1,12,1,0,1889,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,mean,hdbscan#mean,sr,sr,,,0.5800111299065596,0.25129589210374004,0.9087263677093866,48023411,0.43913349631546994,8917,6677,96366,48099451,1,5,1,2240,20326,0
yago,-1,te,"5,50,5","te#5,50,5",0,50,5,5,,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,sr,sr,,,0.24553717427422433,0.21670097253038895,0.27437337601807155,5881808,0.03702229731595778,8917,6986,96366,5933884,1,5,1,1931,44290,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,ms,ms#0.50,0.50,0.5,0.014057356344577908,6.285144538013162e-05,0.02805186124377564,2253055,0.014057356344577908,8917,8917,96366,2348162,1,5,1,0,1259,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,ms,ms#0.50,0.50,0.5,0.004324935599787057,3.443781296891348e-05,0.008615433386605129,680818,0.004324935599787057,8917,8917,96366,776124,1,5,1,0,1060,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,ms,ms#0.75,0.75,0.75,0.014502696754911776,0.00011683011542946065,0.028888563394394138,2314300,0.014502696754911776,8917,8917,96366,2410083,1,27,1,0,583,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,sr,sr,,,0.5816199839597822,0.25302425654536825,0.910215711374196,48161860,0.4403627721408364,8917,6665,96366,48239118,1,5,1,2252,19108,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,ms,ms#0.75,0.75,0.75,0.01415695301645256,5.5327507971695334e-05,0.028258578524933374,2255340,0.01415695301645256,8917,8917,96366,2350402,1,5,1,0,1304,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,sr,sr,,,0.013913782850755892,0.009807274767742362,0.018020290933769598,718258,0.004198349466801609,8917,8830,96366,808974,1,5,1,87,5650,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,ms,ms#0.75,0.75,0.75,0.016015519827087998,0.00012146144004401304,0.031909578214131776,2545258,0.016015519827087998,8917,8917,96366,2641127,1,5,1,0,497,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,ms,ms#0.75,0.75,0.75,0.016005688151911765,0.00012501432314954535,0.031886361980673836,2559930,0.016005688151911765,8917,8917,96366,2655947,1,6,1,0,349,0
yago,-1,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,sr,sr,,,0.21291835803235265,0.1867755427676648,0.23906117329703838,5247606,0.03236763904715989,8917,7253,96366,5303647,1,2,1,1664,40325,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,ms,ms#0.75,0.75,0.75,0.013765971976897749,9.240640218719264e-06,0.02752270331357673,2160236,0.013765971976897749,8917,8917,96366,2254715,1,25,1,0,1887,0
yago,-1,te,"5,50,5","te#5,50,5",0,50,5,5,,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,sr,sr,,,0.44432018250697597,0.0007594743539000642,0.8878808906600364,64282424,0.44432018250697597,8917,8917,96366,64378646,1,65,1,0,144,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,ms,ms#0.25,0.25,0.25,0.014138086028400642,5.3220931263104556e-05,0.028222951125538107,2211070,0.014138086028400642,8917,8917,96366,2306158,1,25,1,0,1278,0
yago,-1,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,sr,sr,,,0.33430783199021474,2.3071731175555855e-05,0.668592592249256,48319724,0.33430783199021474,8917,8917,96366,48414229,1,5,1,0,1861,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,ms,ms#1.00,1.00,1.0,0.012043511534223875,0.00011212333135071634,0.02397489973709708,2031838,0.012043511534223875,8917,8917,96366,2127863,1,5,1,0,341,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,ms,ms#0.25,0.25,0.25,0.014265908257175922,1.3661307162413985e-05,0.028518155207189463,2259664,0.014265908257175922,8917,8917,96366,2354180,1,5,1,0,1850,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,sr,sr,,,0.1611728786482668,0.07267565293722283,0.24967010435930811,16537803,0.0954384412751169,8917,8269,96366,16615640,1,16,1,648,18529,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,ms,ms#0.00,0.00,0.0,0.019971086363994184,0.01596756690603968,0.02397460582194873,671088,0.004112281978251033,8917,8775,96366,763224,1,5,1,142,4230,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,ms,ms#0.25,0.25,0.25,0.027341785437455936,0.012344723444773838,0.04233884743013862,2480931,0.015305786819571135,8917,8808,96366,2572336,1,5,1,109,4961,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,mean,hdbscan#mean,ms,ms#0.25,0.25,0.25,0.014301305088775773,8.424420347749939e-05,0.028518365974074346,2296152,0.014301305088775773,8917,8917,96366,2391665,1,5,1,0,853,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,sr,sr,,,0.14242027781936045,0.06252803712112857,0.22231251851758552,15055859,0.08551143940021794,8917,8362,96366,15134389,1,6,1,555,17836,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,ms,ms#0.75,0.75,0.75,0.013912037565308325,1.6818028080956387e-05,0.02780725710253583,2173939,0.013912037565308325,8917,8917,96366,2268472,1,25,1,0,1833,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,ms,ms#0.75,0.75,0.75,0.015888365141669893,0.00011816008848577878,0.031658570194854206,2535964,0.015888365141669893,8917,8917,96366,2631787,1,9,1,0,543,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,mean,hdbscan#mean,ms,ms#0.50,0.50,0.5,0.013999751608561296,1.84309741279798e-05,0.02798107224299455,2229667,0.013999751608561296,8917,8917,96366,2324257,1,5,1,0,1776,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,ms,ms#1.00,1.00,1.0,0.01389013154498976,8.331982504119134e-06,0.02777193110747548,2215853,0.01389013154498976,8917,8917,96366,2310327,1,5,1,0,1892,0
yago,-1,zipf,"2,5,1,2","zipf#2,5,1,2",1,5,2,1,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,sr,sr,,,0.49497587142404603,0.4872398549120911,0.5027118879360241,1689596,0.015316152742000438,8917,4573,96366,1706587,1,2,1,4344,79375,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,ms,ms#0.00,0.00,0.0,0.06969914316441932,0.05950692943630671,0.07989135689253153,1946665,0.010912954976064917,8917,8387,96366,2026320,1,5,1,530,16711,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,ms,ms#0.50,0.50,0.5,0.02701395953012986,0.011415765562234899,0.04261215349802494,2506963,0.015867516733597136,8917,8816,96366,2598991,1,24,1,101,4338,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,ms,ms#0.00,0.00,0.0,0.2647529166523191,0.2525735277333501,0.27693230557128895,1927076,0.016329367314597085,8917,6665,96366,2003362,1,5,1,2252,20080,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,ms,ms#1.00,1.00,1.0,0.01598651880799005,0.00010827804282145945,0.031864759573158576,2530888,0.01598651880799005,8917,8917,96366,2626575,1,6,1,0,679,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,ms,ms#0.75,0.75,0.75,0.004324935599787057,3.443781296891348e-05,0.008615433386605129,680818,0.004324935599787057,8917,8917,96366,776124,1,5,1,0,1060,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,ms,ms#0.00,0.00,0.0,0.07798884608149388,0.06804062452063346,0.08793706764235408,1901607,0.010763172447910403,8917,8311,96366,1980381,1,6,1,606,17592,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,ms,ms#0.50,0.50,0.5,0.02739319208826691,0.011682810317708429,0.043103573858824976,2551342,0.016028132853355196,8917,8814,96366,2644121,1,11,1,103,3587,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,ms,ms#0.75,0.75,0.75,0.014005986259642772,8.885351908166494e-05,0.027923119000203753,2235980,0.014005986259642772,8917,8917,96366,2331719,1,7,1,0,627,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,ms,ms#0.00,0.00,0.0,0.37653305948873533,0.3711167773692596,0.38194934160821264,1112046,0.008669498445314667,8917,5608,96366,1156157,1,19,1,3309,52255,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,sr,sr,,,0.3932709935751727,0.3708407906673035,0.41570119648305315,4654749,0.03582773073527165,8917,5611,96366,4698650,1,5,1,3306,52465,0
yago,-1,zipf,"2,5,1,2","zipf#2,5,1,2",2,5,2,1,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,mean,hdbscan#mean,sr,sr,,,0.33214486187355713,0.07938952042102077,0.5849002033260983,36512573,0.2749182495877435,8917,8213,96366,36601255,1,2,1,704,7684,0
yago,-1,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,sr,sr,,,0.32357643720270884,0.07420368036181134,0.5729491940436132,36342684,0.2697030456736665,8917,8259,96366,36430198,1,2,1,658,8852,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,ms,ms#0.00,0.00,0.0,0.3784731001225846,0.3730359127688001,0.3839102874763582,1129659,0.008755514240533412,8917,5591,96366,1172596,1,5,1,3326,53429,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,ms,ms#0.50,0.50,0.5,0.022143541559190252,0.005912739505666833,0.03837434361271393,2595912,0.01640790560533624,8917,8865,96366,2687802,1,5,1,52,4476,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,ms,ms#0.75,0.75,0.75,0.01579858826749232,0.00011801545784608497,0.03147916107713878,2507582,0.01579858826749232,8917,8917,96366,2603433,1,6,1,0,515,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,ms,ms#0.50,0.50,0.5,0.014322666076182766,0.00010098677209426855,0.02854434538027137,2301015,0.014322666076182766,8917,8917,96366,2396727,1,5,1,0,654,0
yago,-1,zipf,"2,5,1,2","zipf#2,5,1,2",1,5,2,1,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,sr,sr,,,0.2104741242707471,0.1858890041084945,0.2350592444329908,5022214,0.030433419067335547,8917,7261,96366,5078248,1,2,1,1656,40332,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,ms,ms#1.00,1.00,1.0,0.015689023639984218,0.0001389460267253038,0.03123910125324294,2516252,0.015689023639984218,8917,8917,96366,2612399,1,9,1,0,219,0
yago,-1,te,"5,50,5","te#5,50,5",0,50,5,5,,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,mean,hdbscan#mean,sr,sr,,,0.33430783199021474,2.3071731175555855e-05,0.668592592249256,48319724,0.33430783199021474,8917,8917,96366,48414229,1,5,1,0,1861,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,sr,sr,,,0.44432018250697597,0.0007594743539000642,0.8878808906600364,64282424,0.44432018250697597,8917,8917,96366,64378646,1,65,1,0,144,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,sr,sr,,,0.44432018250697597,0.0007594743539000642,0.8878808906600364,64282424,0.44432018250697597,8917,8917,96366,64378646,1,65,1,0,144,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,ms,ms#0.25,0.25,0.25,0.014226757445612933,8.063786991816968e-05,0.028372877021307415,2274888,0.014226757445612933,8917,8917,96366,2370391,1,5,1,0,863,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,sr,sr,,,0.5800111299065596,0.25129589210374004,0.9087263677093866,48023411,0.43913349631546994,8917,6677,96366,48099451,1,5,1,2240,20326,0
yago,-1,te,"5,50,5","te#5,50,5",0,50,5,5,,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,sr,sr,,,0.02118653910304551,0.019865103253888967,0.02250797495220224,233974,0.0013640455031340769,8917,8740,96366,323789,1,5,1,177,6551,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,ms,ms#0.75,0.75,0.75,0.01431331582079189,9.542792489906502e-05,0.02853120371668464,2290346,0.01431331582079189,8917,8917,96366,2386032,1,5,1,0,680,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,ms,ms#0.50,0.50,0.5,0.013861973961767844,1.6585361399708887e-05,0.027707362562136052,2172846,0.013861973961767844,8917,8917,96366,2267390,1,25,1,0,1822,0
yago,-1,zipf,"2,5,1,2","zipf#2,5,1,2",1,5,2,1,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,sr,sr,,,0.31952795787083577,0.06687170554197887,0.572184210199691,36358631,0.27078973261746975,8917,8321,96366,36446869,1,2,1,596,8128,0
yago,-1,te,"2,5,1","te#2,5,1",0,5,2,1,,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,sr,sr,,,0.25466343277564674,0.00039931576376253257,0.5089275497875329,36596561,0.25466343277564674,8917,8917,96366,36692333,1,2,1,0,594,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,sr,sr,,,0.012812028579901873,0.008685780490254825,0.01693827666954913,704290,0.004213441572342836,8917,8840,96366,795756,1,5,1,77,4900,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,ms,ms#1.00,1.00,1.0,0.004324935599787057,3.443781296891348e-05,0.008615433386605129,680818,0.004324935599787057,8917,8917,96366,776124,1,5,1,0,1060,0
yago,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,sr,sr,,,0.01007394601933059,0.005320486468552299,0.014827405570108932,760563,0.0048286978287593076,8917,8870,96366,853458,1,5,1,47,3471,0
