data,sample,gen,gen_args,gen_str,gen_n,max_k,min_k,range_k,za,info_loss,alpha_adm,alpha_dm,info_loss_args,info_loss_args_str,handler_str,calgo,calgo_args,calgo_str,enforcer,enforcer_str,enforcer_args,max_dist,adm,dm,am,num_fake_edges,radm,num_raw_entities,num_anonymized_entities,num_raw_edges,num_anonymized_edges,anonymized_anonymity,anonymized_attribute_anonymity,anonymized_degree_anonymity,removed_entities,num_removed_edges,num_anonymized_fake_entities
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,ms,ms#0.00,0.00,0.0,0.028652327490353065,0.003242526666666808,0.05406212831403928,1070263,0.025729882021070273,5000,4985,43780,1113510,1,50,1,15,533,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,ms,ms#0.50,0.50,0.5,0.02805168466898203,0.0014186933333333912,0.05468467600463058,1068995,0.026884076934952247,5000,4994,43780,1112051,1,25,1,6,724,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,mean,hdbscan#mean,ms,ms#0.00,0.00,0.0,0.028531692799593777,0.003227286666666771,0.05383609893252102,1056661,0.025608861339479844,5000,4985,43780,1099266,1,25,1,15,1175,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,ms,ms#0.25,0.25,0.25,0.03254522580047676,0.003133100000000149,0.06195735160095355,1195870,0.029634329038344145,5000,4985,43780,1237702,1,9,1,15,1948,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,ms,ms#1.00,1.00,1.0,0.026972196381062345,0.00016517333333332471,0.053779219428791145,1080525,0.026972196381062345,5000,5000,43780,1123111,1,50,1,0,1194,0
freebase,-1,zipf,"2,5,1,2","zipf#2,5,1,2",2,5,2,1,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,sr,sr,,,0.001982981512634618,0.0008281866666666772,0.0031377763586025666,48785,0.0011839399482868743,5000,4996,43780,92393,1,2,1,4,172,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,ms,ms#0.25,0.25,0.25,0.029157392776962388,0.003188713333333439,0.055126072220591335,1064299,0.02623638585629647,5000,4985,43780,1106776,1,25,1,15,1303,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,mean,hdbscan#mean,ms,ms#1.00,1.00,1.0,0.026688762164729932,0.0001856799999999903,0.05319184432946014,1072953,0.026688762164729932,5000,5000,43780,1115709,1,26,1,0,1024,0
freebase,-1,te,"5,50,5","te#5,50,5",0,50,5,5,,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,sr,sr,,,0.192607214606718,0.09669760666666885,0.288516822546769,4754138,0.1062789828611814,5000,4517,43780,4791271,1,20,2,483,6647,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,ms,ms#0.50,0.50,0.5,0.02879691057863784,0.0004412399999999951,0.0571525811572759,1132533,0.028602655238511434,5000,4999,43780,1175771,1,8,1,1,542,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,sr,sr,,,0.2889538710357549,0.1991993333333329,0.3787084087381751,4357615,0.11233287411694447,5000,4005,43780,4390698,1,6,1,995,10697,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,ms,ms#0.75,0.75,0.75,0.009250081346334073,0.00012494666666666444,0.018375216026001496,348959,0.009250081346334073,5000,5000,43780,392529,1,5,1,0,210,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,sr,sr,,,0.33390566247437076,0.003496566666666616,0.6643147582820739,19765226,0.33190211591338453,5000,4985,43780,19808547,1,622,1,15,459,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,ms,ms#1.00,1.00,1.0,0.03001598342647551,0.00014541333333332497,0.05988655351961764,1187374,0.03001598342647551,5000,5000,43780,1229770,1,12,1,0,1384,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,ms,ms#0.00,0.00,0.0,0.011984261232644849,0.0031238400000001033,0.020844682465289737,341367,0.009011481997594498,5000,4985,43780,384769,1,5,2,15,378,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,ms,ms#1.00,1.00,1.0,0.02683986640047851,0.00024150666666665285,0.05343822613429069,1081349,0.02683986640047851,5000,5000,43780,1124622,1,25,1,0,507,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,mean,hdbscan#mean,sr,sr,,,0.33390566247437076,0.003496566666666616,0.6643147582820739,19765226,0.33190211591338453,5000,4985,43780,19808547,1,622,1,15,459,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,ms,ms#0.75,0.75,0.75,0.029309212105739307,0.00020801333333332245,0.05841041087814526,1143370,0.029309212105739307,5000,5000,43780,1186041,1,20,1,0,1109,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,ms,ms#1.00,1.00,1.0,0.02939429667896149,0.00021473333333332155,0.058573860024589655,1145453,0.02939429667896149,5000,5000,43780,1188225,1,20,1,0,1008,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,ms,ms#1.00,1.00,1.0,0.026618683729245113,0.00017945333333332317,0.053057914125156785,1069873,0.026618683729245113,5000,5000,43780,1112501,1,25,1,0,1152,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,mean,hdbscan#mean,sr,sr,,,0.33390566247437076,0.003496566666666616,0.6643147582820739,19765226,0.33190211591338453,5000,4985,43780,19808547,1,622,1,15,459,0
freebase,-1,te,"5,50,5","te#5,50,5",0,50,5,5,,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,sr,sr,,,0.34946995110429296,0.31111083333332396,0.38782906887525354,1826553,0.05587077650702535,5000,3445,43780,1854230,1,15,1,1555,16103,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,ms,ms#0.50,0.50,0.5,0.027821356200331365,0.001462933333333417,0.05417977906732934,1075007,0.026653498347888258,5000,4994,43780,1118352,1,50,2,6,435,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,ms,ms#0.50,0.50,0.5,0.008711576672071734,0.00010105333333333104,0.017322100010810162,320678,0.008711576672071734,5000,5000,43780,363862,1,5,1,0,596,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,ms,ms#0.75,0.75,0.75,0.027695715536729153,0.00017023999999999094,0.055221191073458305,1097413,0.027695715536729153,5000,5000,43780,1139379,1,5,1,0,1814,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,sr,sr,,,0.33390566247437076,0.003496566666666616,0.6643147582820739,19765226,0.33190211591338453,5000,4985,43780,19808547,1,622,1,15,459,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,ms,ms#0.75,0.75,0.75,0.026090578814623143,0.00018999999999998947,0.051991157629246595,1050288,0.026090578814623143,5000,5000,43780,1092917,1,25,1,0,1151,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,sr,sr,,,0.011984261232644849,0.0031238400000001033,0.020844682465289737,341367,0.009011481997594498,5000,4985,43780,384769,1,5,2,15,378,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,ms,ms#0.75,0.75,0.75,0.02937935643505955,0.0002508266666666525,0.0585078862034524,1171132,0.02937935643505955,5000,5000,43780,1214664,1,5,1,0,248,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,ms,ms#0.75,0.75,0.75,0.02972756021808209,0.00023011999999998615,0.05922500043616418,1169220,0.02972756021808209,5000,5000,43780,1212159,1,5,1,0,841,0
freebase,-1,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,sr,sr,,,0.17099617599158973,0.15493768666666488,0.18705466531651305,821634,0.01917745477998379,5000,4226,43780,856867,1,2,1,774,8547,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,ms,ms#0.75,0.75,0.75,0.026772982539724655,0.00020511999999998887,0.053340845079449056,1079123,0.026772982539724655,5000,5000,43780,1122200,1,25,1,0,703,0
freebase,-1,te,"5,50,5","te#5,50,5",0,50,5,5,,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,sr,sr,,,0.33390566247437076,0.003496566666666616,0.6643147582820739,19765226,0.33190211591338453,5000,4985,43780,19808547,1,622,1,15,459,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,ms,ms#0.25,0.25,0.25,0.02911835704760822,0.0031678733333334783,0.05506884076188295,1065455,0.026197201218968246,5000,4985,43780,1107866,1,50,1,15,1369,0
freebase,-1,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,sr,sr,,,0.330948233594612,0.0004970533333333012,0.66139941385589,19766474,0.330948233594612,5000,5000,43780,19809936,2,15,2,0,318,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,ms,ms#1.00,1.00,1.0,0.018645491768504822,0.000210586666666656,0.03708039687034328,763642,0.018645491768504822,5000,5000,43780,807093,1,5,1,0,329,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,ms,ms#0.25,0.25,0.25,0.029180984974039637,0.003145140000000071,0.05521682994807927,1065537,0.026259983289001886,5000,4985,43780,1107835,1,25,1,15,1482,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,sr,sr,,,0.26176813908747826,0.18944169333332916,0.33409458484162396,3424700,0.08928325930948819,5000,4053,43780,3457055,1,14,2,947,11425,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,ms,ms#0.00,0.00,0.0,0.016778864505752476,0.008110386666666745,0.025447342344838357,330561,0.008850110497257417,5000,4960,43780,373739,1,5,1,40,602,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,ms,ms#0.25,0.25,0.25,0.03150751625462217,0.0031530466666668325,0.05986198584257767,1153058,0.02859352709669469,5000,4985,43780,1195189,1,28,1,15,1649,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,mean,hdbscan#mean,ms,ms#0.25,0.25,0.25,0.02847598781010891,0.003187153333333463,0.05376482228688435,1050024,0.02555292816934112,5000,4985,43780,1092609,1,25,1,15,1195,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,sr,sr,,,0.2674998015678378,0.1895299066666596,0.34546969646900877,3729592,0.09636686180533081,5000,4053,43780,3762845,1,5,1,947,10527,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,ms,ms#0.75,0.75,0.75,0.0267568447756933,0.00022543999999998695,0.0532882495513868,1075641,0.0267568447756933,5000,5000,43780,1118997,1,25,1,0,424,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,ms,ms#0.75,0.75,0.75,0.02923835248632667,0.00022970666666665234,0.05824699830598653,1176540,0.02923835248632667,5000,5000,43780,1219597,1,16,1,0,723,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,mean,hdbscan#mean,ms,ms#0.50,0.50,0.5,0.028015003874824054,0.0014339333333334015,0.05459607441631489,1076407,0.026847361236942802,5000,4994,43780,1119501,1,25,1,6,686,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,ms,ms#1.00,1.00,1.0,0.026877405868478206,0.0002408133333333184,0.053513998403622864,1082775,0.026877405868478206,5000,5000,43780,1125590,1,50,1,0,965,0
freebase,-1,zipf,"2,5,1,2","zipf#2,5,1,2",1,5,2,1,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,sr,sr,,,0.4787311716934848,0.47464507333332884,0.4828172700536366,275287,0.007901654605199749,5000,2627,43780,295716,1,2,1,2373,23351,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,ms,ms#0.00,0.00,0.0,0.21960911480861708,0.19910782666665816,0.24011040295056688,881213,0.02574595381714713,5000,4005,43780,913848,1,6,1,995,11145,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,ms,ms#0.50,0.50,0.5,0.03005106703945504,0.00016246666666665767,0.05993966741224349,1190010,0.03005106703945504,5000,5000,43780,1232694,1,12,1,0,1096,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,ms,ms#0.00,0.00,0.0,0.027953544872414186,0.0031865933333334664,0.05272049641149516,1036449,0.02502891234163574,5000,4985,43780,1079017,1,25,1,15,1212,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,ms,ms#1.00,1.00,1.0,0.029641764306974346,0.00019275999999998947,0.059090768613948276,1171334,0.029641764306974346,5000,5000,43780,1213646,1,19,1,0,1468,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,ms,ms#0.75,0.75,0.75,0.008711576672071734,0.00010105333333333104,0.017322100010810162,320678,0.008711576672071734,5000,5000,43780,363862,1,5,1,0,596,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,ms,ms#0.00,0.00,0.0,0.21046331000880017,0.18950393333332696,0.2314226866842671,895274,0.025999817706226405,5000,4053,43780,928526,1,5,1,947,10528,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,ms,ms#0.50,0.50,0.5,0.0290374701060141,0.00041843999999999405,0.05765650021202814,1145388,0.02884326060650504,5000,4999,43780,1188328,1,5,1,1,840,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,ms,ms#0.75,0.75,0.75,0.02555126318410422,9.527999999999525e-05,0.05100724636820835,1028144,0.02555126318410422,5000,5000,43780,1069936,1,25,1,0,1988,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,ms,ms#0.00,0.00,0.0,0.6405945090911841,0.6332218733333256,0.6479671448490323,377717,0.020210983791999364,5000,1834,43780,391526,1,5,1,3166,29971,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,sr,sr,,,0.6771487185005802,0.6640281666666599,0.6902692703344933,672906,0.03921592217198136,5000,1680,43780,685262,1,5,1,3320,31424,0
freebase,-1,zipf,"2,5,1,2","zipf#2,5,1,2",2,5,2,1,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,mean,hdbscan#mean,sr,sr,,,0.3245504821873208,0.004054933333333615,0.6450460310413062,19174801,0.32197447139961277,5000,4981,43780,19216913,1,2,1,19,1668,0
freebase,-1,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,sr,sr,,,0.32747843186679276,0.006914346666666587,0.6480425170669201,19162817,0.3228743690165693,5000,4966,43780,19204381,1,2,1,34,2216,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,ms,ms#0.00,0.00,0.0,0.6801171547318279,0.6734463266666607,0.6867879827969894,332999,0.020713147690654944,5000,1633,43780,345334,1,5,1,3367,31445,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,ms,ms#0.50,0.50,0.5,0.02943862079184942,0.0003587733333333223,0.05851846825036525,1162284,0.0292444855694727,5000,4999,43780,1204474,1,6,1,1,1590,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,ms,ms#0.75,0.75,0.75,0.02978739375377488,0.0001428533333333257,0.05943193417421662,1173882,0.02978739375377488,5000,5000,43780,1215758,1,19,1,0,1904,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,ms,ms#0.50,0.50,0.5,0.027369848287343717,0.0013637600000000825,0.05337593657468757,1055892,0.02620138832738556,5000,4994,43780,1097887,1,49,1,6,1785,0
freebase,-1,zipf,"2,5,1,2","zipf#2,5,1,2",1,5,2,1,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,sr,sr,,,0.1794138518485402,0.16151752666666347,0.1973101770304135,921989,0.021494349693508205,5000,4193,43780,956697,1,2,1,807,9072,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,ms,ms#1.00,1.00,1.0,0.028892454315479228,0.00016729333333332378,0.05761761529762524,1156540,0.028892454315479228,5000,5000,43780,1199135,1,16,1,0,1185,0
freebase,-1,te,"5,50,5","te#5,50,5",0,50,5,5,,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,mean,hdbscan#mean,sr,sr,,,0.33390566247437076,0.003496566666666616,0.6643147582820739,19765226,0.33190211591338453,5000,4985,43780,19808547,1,622,1,15,459,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,sr,sr,,,0.33390566247437076,0.003496566666666616,0.6643147582820739,19765226,0.33190211591338453,5000,4985,43780,19808547,1,622,1,15,459,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,sr,sr,,,0.33390566247437076,0.003496566666666616,0.6643147582820739,19765226,0.33190211591338453,5000,4985,43780,19808547,1,622,1,15,459,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,ms,ms#0.25,0.25,0.25,0.028180496031986677,0.003196446666666817,0.053164545397306494,1042885,0.025256561272474033,5000,4985,43780,1085529,1,25,1,15,1136,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,sr,sr,,,0.33390566247437076,0.003496566666666616,0.6643147582820739,19765226,0.33190211591338453,5000,4985,43780,19808547,1,622,1,15,459,0
freebase,-1,te,"5,50,5","te#5,50,5",0,50,5,5,,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,sr,sr,,,0.013680554333168405,0.004125726666666656,0.02323538199967018,369840,0.009719685538508514,5000,4980,43780,412848,1,5,1,20,772,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,ms,ms#0.75,0.75,0.75,0.026805453350481172,0.0002178666666666556,0.05339304003429561,1081914,0.026805453350481172,5000,5000,43780,1125081,1,50,1,0,613,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,ms,ms#0.50,0.50,0.5,0.02778134843265662,0.0014174800000000755,0.05414521686531309,1063111,0.026613415175641114,5000,4994,43780,1105989,2,25,3,6,902,0
freebase,-1,zipf,"2,5,1,2","zipf#2,5,1,2",1,5,2,1,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,sr,sr,,,0.3273571953661458,0.006872000000000564,0.6478423907322903,19175953,0.32288916743473395,5000,4967,43780,19218123,1,2,1,33,1610,0
freebase,-1,te,"2,5,1","te#2,5,1",0,5,2,1,,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,sr,sr,,,0.32110274658336097,0.0005566799999999903,0.6416488131667211,19167409,0.3208311103760516,5000,4998,43780,19209154,1,2,1,2,2035,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,sr,sr,,,0.010250490357113671,0.0011220800000000415,0.01937890071422737,348992,0.009259811269484263,5000,4995,43780,392492,1,5,1,5,280,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,ms,ms#1.00,1.00,1.0,0.008711576672071734,0.00010105333333333104,0.017322100010810162,320678,0.008711576672071734,5000,5000,43780,363862,1,5,1,0,596,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,sr,sr,,,0.016778864505752476,0.008110386666666745,0.025447342344838357,330561,0.008850110497257417,5000,4960,43780,373739,1,5,1,40,602,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,ms,ms#0.50,0.50,0.5,0.009250081346334073,0.00012494666666666444,0.018375216026001496,348959,0.009250081346334073,5000,5000,43780,392529,1,5,1,0,210,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,ms,ms#0.00,0.00,0.0,0.028525567409860196,0.0031619666666667756,0.053889168153053536,1050314,0.025602618947746576,5000,4985,43780,1092801,1,25,1,15,1293,0
freebase,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,2.0,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,mean,hdbscan#mean,ms,ms#0.00,0.00,0.0,0.028381151580980164,0.003208553333333394,0.05355374982862694,1045366,0.025457838868900795,5000,4985,43780,1088331,1,25,1,15,815,0
