range_k,calgo_str,enforcer_str,gen,info_loss,handler_str,max_k,alpha_adm,info_loss_args_str,gen_str,anony_mode,min_k,data,max_dist,alpha_dm,sample,enforcer,za,calgo,gen_n,adm,dm,am,removed_entities,num_raw_entities,is_invalid_anonymity_clusters,num_big_clusters,radm
1,km#mean,kp#0.25,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,yago,0.25,0.5,-1,kp,2.0,km,1.0,0.002442344185668881,0.001769176554315748,0.001769176554315748,5.0,8917.0,0.0,206.0,0.001881617483863341
1,km#mean,kp#0.50,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,yago,0.5,0.5,-1,kp,,km,0.0,0.00202862619181402,0.0017887860541616761,0.0017887860541616761,1.0,8917.0,0.0,1718.0,0.001916480851452912
1,km#mean,kp#0.50,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,yago,0.5,0.5,-1,kp,2.0,km,1.0,0.002017905516501064,0.0017907248873676998,0.0017907248873676998,1.0,8917.0,0.0,211.0,0.0019057601761399562
1,km#mean,kp#0.75,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,yago,0.75,0.5,-1,kp,,km,0.0,0.00193245277928767,0.0018003091404158679,0.0018003091404158679,0.0,8917.0,0.0,1717.0,0.00193245277928767
1,km#mean,kp#0.75,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,yago,0.75,0.5,-1,kp,2.0,km,1.0,0.0019217575350688628,0.0018061099716742334,0.0018061099716742334,0.0,8917.0,0.0,194.66666666666666,0.0019217575350688628
1,km#mean,kp#1.00,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,yago,1.0,0.5,-1,kp,,km,0.0,0.001932950663377416,0.00180114275497758,0.00180114275497758,0.0,8917.0,0.0,1717.0,0.001932950663377416
1,km#mean,kp#1.00,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,yago,1.0,0.5,-1,kp,2.0,km,1.0,0.0019232693748020922,0.001807097638418054,0.001807097638418054,0.0,8917.0,0.0,215.0,0.0019232693748020922
1,km#mean,ms#0,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,yago,0.0,0.5,-1,ms,,km,0.0,0.46684914053780935,0.00017747831055101252,0.00017747831055101252,4162.0,8917.0,0.0,0.0,0.00010023395487788657
1,km#mean,ms#0,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,yago,0.0,0.5,-1,ms,2.0,km,1.0,0.4875489648822539,0.0005398896009964904,0.0005398896009964904,4344.666666666667,8917.0,0.0,0.0,0.0003148427933600327
1,km#mean,ms#0.25,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,yago,0.25,0.5,-1,ms,,km,0.0,0.0010546165141669167,0.00047188866481745934,0.00047188866481745934,5.0,8917.0,0.0,0.0,0.0004938898123613767
1,km#mean,ms#0.25,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,yago,0.25,0.5,-1,ms,2.0,km,1.0,0.0021904091866360607,0.001459566563749088,0.001459566563749088,5.0,8917.0,0.0,0.0,0.001629682484830521
1,km#mean,ms#0.50,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,yago,0.5,0.5,-1,ms,,km,0.0,0.0006181601138305432,0.00047952705575769663,0.00047952705575769663,1.0,8917.0,0.0,0.0,0.0005060147734694351
1,km#mean,ms#0.50,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,yago,0.5,0.5,-1,ms,2.0,km,1.0,0.0017524532189957427,0.0014768615931434151,0.0014768615931434151,1.0,8917.0,0.0,0.0,0.0016403078786346346
1,km#mean,ms#0.75,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,yago,0.75,0.5,-1,ms,,km,0.0,0.0005235343272717928,0.0004845895318956544,0.0004845895318956544,0.0,8917.0,0.0,0.0,0.0005235343272717928
1,km#mean,ms#0.75,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,yago,0.75,0.5,-1,ms,2.0,km,1.0,0.001638862153911769,0.0014807568998489696,0.0014807568998489696,0.0,8917.0,0.0,0.0,0.001638862153911769
1,km#mean,ms#1.00,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,yago,1.0,0.5,-1,ms,,km,0.0,0.0005266853208690632,0.0004874451870751893,0.0004874451870751893,0.0,8917.0,0.0,0.0,0.0005266853208690632
1,km#mean,ms#1.00,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,yago,1.0,0.5,-1,ms,2.0,km,1.0,0.0016435541566869327,0.0014768342756752955,0.0014768342756752955,0.0,8917.0,0.0,0.0,0.0016435541566869327
1,km#mean,sr,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,yago,,0.5,-1,sr,,km,0.0,0.4756876497056005,0.0019267230962376316,0.0019267230962376316,4162.0,8917.0,0.0,169.0,0.008938743122669082
1,km#mean,sr,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,yago,,0.5,-1,sr,2.0,km,1.0,0.49649139954152854,0.002526652129849151,0.002526652129849151,4344.666666666667,8917.0,0.0,109.66666666666667,0.009257277452634723
1,km#min,kp#0,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,yago,0.0,0.5,-1,kp,,km,0.0,0.5079372916863485,0.0006809588582999467,0.0006809588582999467,4526.0,8917.0,0.0,816.0,0.0003674812119736964
1,km#min,kp#0,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,yago,0.0,0.5,-1,kp,2.0,km,1.0,0.5045270020867517,0.0006708224361786057,0.0006708224361786057,4495.666666666667,8917.0,0.0,117.33333333333333,0.00035893360333059824
1,km#min,kp#0.25,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,yago,0.25,0.5,-1,kp,,km,0.0,0.0024528686685928378,0.0017682071364296683,0.0017682071364296683,5.0,8917.0,0.0,1720.0,0.0018921419667872975
1,km#min,kp#0.25,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,yago,0.25,0.5,-1,kp,2.0,km,1.0,0.0024305182568394013,0.001760142326874016,0.001760142326874016,5.0,8917.0,0.0,215.0,0.001869791555033861
1,km#min,kp#0.50,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,yago,0.5,0.5,-1,kp,,km,0.0,0.002046296839630894,0.0018035005926271292,0.0018035005926271292,1.0,8917.0,0.0,1722.0,0.0019341514992697857
1,km#min,kp#0.50,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,yago,0.5,0.5,-1,kp,2.0,km,1.0,0.0020199296317957084,0.0017929652435565168,0.0017929652435565168,1.0,8917.0,0.0,216.33333333333334,0.0019077842914346002
1,km#min,kp#0.75,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,yago,0.75,0.5,-1,kp,,km,0.0,0.0019531014718353844,0.0018156305115979985,0.0018156305115979985,0.0,8917.0,0.0,1724.0,0.0019531014718353844
1,km#min,kp#0.75,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,yago,0.75,0.5,-1,kp,2.0,km,1.0,0.0019200051856627517,0.0018001922199857602,0.0018001922199857602,0.0,8917.0,0.0,206.66666666666666,0.0019200051856627517
1,km#min,kp#1.00,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,yago,1.0,0.5,-1,kp,,km,0.0,0.0019479289149997893,0.0018108755370541845,0.0018108755370541845,0.0,8917.0,0.0,1724.0,0.0019479289149997893
1,km#min,kp#1.00,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,yago,1.0,0.5,-1,kp,2.0,km,1.0,0.001923398553386473,0.0018032349251879617,0.0018032349251879617,0.0,8917.0,0.0,210.66666666666666,0.001923398553386473
1,km#min,ms#0,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,yago,0.0,0.5,-1,ms,,km,0.0,0.4665106802741568,0.00017599558917809783,0.00017599558917809783,4159.0,8917.0,0.0,0.0,9.82097123086388e-05
1,km#min,ms#0,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,yago,0.0,0.5,-1,ms,2.0,km,1.0,0.4870614546865937,0.000532887923256467,0.000532887923256467,4340.333333333333,8917.0,0.0,0.0,0.00031329573926456504
1,km#min,ms#0.25,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,yago,0.25,0.5,-1,ms,,km,0.0,0.000952836296400178,0.00047831429548589836,0.00047831429548589836,4.0,8917.0,0.0,0.0,0.0005042549349557462
1,km#min,ms#0.25,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,yago,0.25,0.5,-1,ms,2.0,km,1.0,0.002177231421220444,0.001450852410946235,0.001450852410946235,5.0,8917.0,0.0,0.0,0.001616504719414904
1,km#min,ms#0.50,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,yago,0.5,0.5,-1,ms,,km,0.0,0.0006247830040240585,0.00048489418121891627,0.00048489418121891627,1.0,8917.0,0.0,0.0,0.0005126376636629505
1,km#min,ms#0.50,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,yago,0.5,0.5,-1,ms,2.0,km,1.0,0.0017574216557017838,0.0014829463168571453,0.0014829463168571453,1.0,8917.0,0.0,0.0,0.0016452763153406759
1,km#min,ms#0.75,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,yago,0.75,0.5,-1,ms,,km,0.0,0.0005359919005354121,0.0004904088848657783,0.0004904088848657783,0.0,8917.0,0.0,0.0,0.0005359919005354121
1,km#min,ms#0.75,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,yago,0.75,0.5,-1,ms,2.0,km,1.0,0.0016388584556602983,0.00147474630178788,0.00147474630178788,0.0,8917.0,0.0,0.0,0.0016388584556602983
1,km#min,ms#1.00,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,yago,1.0,0.5,-1,ms,,km,0.0,0.0005370791313813727,0.0004913327748530669,0.0004913327748530669,0.0,8917.0,0.0,0.0,0.0005370791313813727
1,km#min,ms#1.00,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,yago,1.0,0.5,-1,ms,2.0,km,1.0,0.001656050968959497,0.0014898112991181538,0.0014898112991181538,0.0,8917.0,0.0,0.0,0.001656050968959497
1,km#min,sr,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,yago,,0.5,-1,sr,,km,0.0,0.47447359795976135,0.001881186437829347,0.001881186437829347,4159.0,8917.0,0.0,173.0,0.008061127397913185
1,km#min,sr,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,yago,,0.5,-1,sr,2.0,km,1.0,0.49569590846359907,0.0025778939851634243,0.0025778939851634243,4340.333333333333,8917.0,0.0,108.0,0.008947749516269957
1,vac,kp#0,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,yago,0.0,0.5,-1,kp,,vac,0.0,1.0,1.0,1.0,8917.0,8917.0,0.0,0.0,1.0
1,vac,kp#0,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,yago,0.0,0.5,-1,kp,2.0,vac,1.0,0.8455941766089863,0.001347499490493816,0.001347499490493816,7538.333333333333,8917.0,0.0,8.0,0.00020521918683387452
1,vac,kp#0.25,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,yago,0.25,0.5,-1,kp,,vac,0.0,1.0,1.0,1.0,8917.0,8917.0,0.0,0.0,1.0
1,vac,kp#0.25,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,yago,0.25,0.5,-1,kp,2.0,vac,1.0,0.0022521228934092785,0.001853394132589438,0.001853394132589438,2.3333333333333335,8917.0,0.0,295.3333333333333,0.001990450432566693
1,vac,kp#0.50,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,yago,0.5,0.5,-1,kp,,vac,0.0,1.0,1.0,1.0,8917.0,8917.0,0.0,0.0,1.0
1,vac,kp#0.50,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,yago,0.5,0.5,-1,kp,2.0,vac,1.0,0.0021098227484515476,0.0018616908880361046,0.0018616908880361046,1.0,8917.0,0.0,292.6666666666667,0.00199767740809044
1,vac,kp#0.75,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,yago,0.75,0.5,-1,kp,,vac,0.0,1.0,1.0,1.0,8917.0,8917.0,0.0,0.0,1.0
1,vac,kp#0.75,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,yago,0.75,0.5,-1,kp,2.0,vac,1.0,0.0020142286001691113,0.001874063943660377,0.001874063943660377,0.0,8917.0,0.0,302.6666666666667,0.0020142286001691113
1,vac,kp#1.00,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,yago,1.0,0.5,-1,kp,,vac,0.0,1.0,1.0,1.0,8917.0,8917.0,0.0,0.0,1.0
1,vac,kp#1.00,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,yago,1.0,0.5,-1,kp,2.0,vac,1.0,0.002016611936450165,0.001876979391949277,0.001876979391949277,0.0,8917.0,0.0,293.6666666666667,0.002016611936450165
1,vac,ms#0,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,yago,0.0,0.5,-1,ms,,vac,0.0,0.0004681272479689253,0.0003560218337975445,0.0003560218337975445,1.0,8917.0,0.0,0.0,0.00035598190760781725
1,vac,ms#0,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,yago,0.0,0.5,-1,ms,2.0,vac,1.0,0.0008310404854277416,0.0005647885113205853,0.0005647885113205853,1.3333333333333333,8917.0,0.0,0.0,0.0006815133649462642
1,vac,ms#0.25,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,yago,0.25,0.5,-1,ms,,vac,0.0,0.0004681272479689253,0.0003560218337975445,0.0003560218337975445,1.0,8917.0,0.0,0.0,0.00035598190760781725
1,vac,ms#0.25,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,yago,0.25,0.5,-1,ms,2.0,vac,1.0,0.0008310404854277416,0.0005647885113205853,0.0005647885113205853,1.3333333333333333,8917.0,0.0,0.0,0.0006815133649462642
1,vac,ms#0.50,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,yago,0.5,0.5,-1,ms,,vac,0.0,0.0004681272479689253,0.0003560218337975445,0.0003560218337975445,1.0,8917.0,0.0,0.0,0.00035598190760781725
1,vac,ms#0.50,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,yago,0.5,0.5,-1,ms,2.0,vac,1.0,0.0007949683512462935,0.0005658771963723305,0.0005658771963723305,1.0,8917.0,0.0,0.0,0.0006828230108851855
1,vac,ms#0.75,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,yago,0.75,0.5,-1,ms,,vac,0.0,0.0004681272479689253,0.0003560218337975445,0.0003560218337975445,1.0,8917.0,0.0,0.0,0.00035598190760781725
1,vac,ms#0.75,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,yago,0.75,0.5,-1,ms,2.0,vac,1.0,0.0006896860462333385,0.0005707069882653174,0.0005707069882653174,0.0,8917.0,0.0,0.0,0.0006896860462333385
1,vac,ms#1.00,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,yago,1.0,0.5,-1,ms,,vac,0.0,0.0004681272479689253,0.0003560218337975445,0.0003560218337975445,1.0,8917.0,0.0,0.0,0.00035598190760781725
1,vac,ms#1.00,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,yago,1.0,0.5,-1,ms,2.0,vac,1.0,0.0006896860462333385,0.0005707069882653174,0.0005707069882653174,0.0,8917.0,0.0,0.0,0.0006896860462333385
1,vac,sr,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,yago,,0.5,-1,sr,,vac,0.0,0.0004681272479689253,0.0003560218337975445,0.0003560218337975445,1.0,8917.0,0.0,0.0,0.00035598190760781725
1,vac,sr,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,yago,,0.5,-1,sr,2.0,vac,1.0,0.0008310404854277416,0.0005647885113205853,0.0005647885113205853,1.3333333333333333,8917.0,0.0,0.0,0.0006815133649462642
5,hdbscan#max,kp#0,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,0.0,0.5,-1,kp,,hdbscan,0.0,0.014493118410428631,0.014215447592758867,0.014215447592758867,0.0,8917.0,0.0,174.0,0.014493118410428631
5,hdbscan#max,kp#0,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,0.0,0.5,-1,kp,2.0,hdbscan,1.0,0.014397020558647911,0.01411827012271117,0.01411827012271117,0.0,8917.0,0.0,2.0,0.014397020558647911
5,hdbscan#max,kp#0.25,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,0.25,0.5,-1,kp,,hdbscan,0.0,0.014580721495206282,0.01431047187323084,0.01431047187323084,0.0,8917.0,0.0,174.0,0.014580721495206282
5,hdbscan#max,kp#0.25,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,0.25,0.5,-1,kp,2.0,hdbscan,1.0,0.014300958047176298,0.01402362399503708,0.01402362399503708,0.0,8917.0,0.0,4.333333333333333,0.014300958047176298
5,hdbscan#max,kp#0.50,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,0.5,0.5,-1,kp,,hdbscan,0.0,0.014203401479960737,0.013924465488541602,0.013924465488541602,0.0,8917.0,0.0,174.0,0.014203401479960737
5,hdbscan#max,kp#0.50,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,0.5,0.5,-1,kp,2.0,hdbscan,1.0,0.014375904515471894,0.014092445504992503,0.014092445504992503,0.0,8917.0,0.0,3.0,0.014375904515471894
5,hdbscan#max,kp#0.75,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,0.75,0.5,-1,kp,,hdbscan,0.0,0.014660816792613742,0.014390355339472943,0.014390355339472943,0.0,8917.0,0.0,174.0,0.014660816792613742
5,hdbscan#max,kp#0.75,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,0.75,0.5,-1,kp,2.0,hdbscan,1.0,0.014251129472231928,0.013963977310491713,0.013963977310491713,0.0,8917.0,0.0,2.0,0.014251129472231928
5,hdbscan#max,kp#1.00,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,1.0,0.5,-1,kp,,hdbscan,0.0,0.014260028559733389,0.013983933800877228,0.013983933800877228,0.0,8917.0,0.0,174.0,0.014260028559733389
5,hdbscan#max,kp#1.00,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,1.0,0.5,-1,kp,2.0,hdbscan,1.0,0.014296960153757263,0.01401765659450785,0.01401765659450785,0.0,8917.0,0.0,3.3333333333333335,0.014296960153757263
5,hdbscan#max,ms#0,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,0.0,0.5,-1,ms,,hdbscan,0.0,0.003321237822627628,0.0018175630359635467,0.0018175630359635467,0.0,8917.0,0.0,0.0,0.003321237822627628
5,hdbscan#max,ms#0,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,0.0,0.5,-1,ms,2.0,hdbscan,1.0,0.01424287523630414,0.013857640555926616,0.013857640555926616,0.0,8917.0,0.0,0.0,0.01424287523630414
5,hdbscan#max,ms#0.25,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,0.25,0.5,-1,ms,,hdbscan,0.0,0.003292308366891029,0.0018091111798166778,0.0018091111798166778,0.0,8917.0,0.0,0.0,0.003292308366891029
5,hdbscan#max,ms#0.25,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,0.25,0.5,-1,ms,2.0,hdbscan,1.0,0.01430164220043334,0.013828323159984836,0.013828323159984836,0.0,8917.0,0.0,0.0,0.01430164220043334
5,hdbscan#max,ms#0.50,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,0.5,0.5,-1,ms,,hdbscan,0.0,0.0033109336330980747,0.0018209725473403026,0.0018209725473403026,0.0,8917.0,0.0,0.0,0.0033109336330980747
5,hdbscan#max,ms#0.50,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,0.5,0.5,-1,ms,2.0,hdbscan,1.0,0.014224069922359186,0.013822113053006324,0.013822113053006324,0.0,8917.0,0.0,0.0,0.014224069922359186
5,hdbscan#max,ms#0.75,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,0.75,0.5,-1,ms,,hdbscan,0.0,0.0033303608937783062,0.0018217899593206538,0.0018217899593206538,0.0,8917.0,0.0,0.0,0.0033303608937783062
5,hdbscan#max,ms#0.75,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,0.75,0.5,-1,ms,2.0,hdbscan,1.0,0.014201032864449853,0.013773840025693684,0.013773840025693684,0.0,8917.0,0.0,0.0,0.014201032864449853
5,hdbscan#max,ms#1.00,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,1.0,0.5,-1,ms,,hdbscan,0.0,0.0033227873384066332,0.0018104942575162416,0.0018104942575162416,0.0,8917.0,0.0,0.0,0.0033227873384066332
5,hdbscan#max,ms#1.00,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,1.0,0.5,-1,ms,2.0,hdbscan,1.0,0.01432888358566769,0.013927934037401302,0.013927934037401302,0.0,8917.0,0.0,0.0,0.01432888358566769
5,hdbscan#max,sr,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,,0.5,-1,sr,,hdbscan,0.0,0.4702468541249502,0.08672466230419378,0.08672466230419378,0.0,8917.0,0.0,6.0,0.4702468541249502
5,hdbscan#max,sr,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,,0.5,-1,sr,2.0,hdbscan,1.0,0.4702468541249502,0.08672466230419378,0.08672466230419378,0.0,8917.0,0.0,5.0,0.4702468541249502
5,hdbscan#mean,kp#0,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,0.0,0.5,-1,kp,,hdbscan,0.0,0.28268123565970754,0.01644336261297685,0.01644336261297685,2413.0,8917.0,0.0,128.0,0.01207452936835395
5,hdbscan#mean,kp#0,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,0.0,0.5,-1,kp,2.0,hdbscan,1.0,0.2827388544557816,0.01652089516156514,0.01652089516156514,2413.0,8917.0,0.0,1.0,0.012132148164428041
5,hdbscan#mean,kp#0.25,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,0.25,0.5,-1,kp,,hdbscan,0.0,0.014648505755576646,0.01446165573104583,0.01446165573104583,0.0,8917.0,0.0,176.0,0.014648505755576646
5,hdbscan#mean,kp#0.25,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,0.25,0.5,-1,kp,2.0,hdbscan,1.0,0.014477748131808375,0.014297940079451269,0.014297940079451269,0.0,8917.0,0.0,2.0,0.014477748131808375
5,hdbscan#mean,kp#0.50,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,0.5,0.5,-1,kp,,hdbscan,0.0,0.014653854537888008,0.01446443552795701,0.01446443552795701,0.0,8917.0,0.0,176.0,0.014653854537888008
5,hdbscan#mean,kp#0.50,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,0.5,0.5,-1,kp,2.0,hdbscan,1.0,0.014582673882999409,0.014393134945476263,0.014393134945476263,0.0,8917.0,0.0,2.0,0.014582673882999409
5,hdbscan#mean,kp#0.75,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,0.75,0.5,-1,kp,,hdbscan,0.0,0.014579771466483047,0.01440969406358761,0.01440969406358761,0.0,8917.0,0.0,176.0,0.014579771466483047
5,hdbscan#mean,kp#0.75,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,0.75,0.5,-1,kp,2.0,hdbscan,1.0,0.014419738095412166,0.014245407406526007,0.014245407406526007,0.0,8917.0,0.0,1.6666666666666667,0.014419738095412166
5,hdbscan#mean,kp#1.00,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,1.0,0.5,-1,kp,,hdbscan,0.0,0.014126114421073232,0.013956439895138307,0.013956439895138307,0.0,8917.0,0.0,176.0,0.014126114421073232
5,hdbscan#mean,kp#1.00,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,1.0,0.5,-1,kp,2.0,hdbscan,1.0,0.014416348304168608,0.014238590758061343,0.014238590758061343,0.0,8917.0,0.0,2.3333333333333335,0.014416348304168608
5,hdbscan#mean,ms#0,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,0.0,0.5,-1,ms,,hdbscan,0.0,0.0030543998316935332,0.0019364733563072552,0.0019364733563072552,0.0,8917.0,0.0,0.0,0.0030543998316935332
5,hdbscan#mean,ms#0,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,0.0,0.5,-1,ms,2.0,hdbscan,1.0,0.2629143838014656,0.015203382241080322,0.015203382241080322,2234.6666666666665,8917.0,0.0,0.0,0.012306929874509563
5,hdbscan#mean,ms#0.25,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,0.25,0.5,-1,ms,,hdbscan,0.0,0.0030049923141447997,0.001921057119247751,0.001921057119247751,0.0,8917.0,0.0,0.0,0.0030049923141447997
5,hdbscan#mean,ms#0.25,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,0.25,0.5,-1,ms,2.0,hdbscan,1.0,0.014610060989958379,0.014406211485611274,0.014406211485611274,0.0,8917.0,0.0,0.0,0.014610060989958379
5,hdbscan#mean,ms#0.50,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,0.5,0.5,-1,ms,,hdbscan,0.0,0.003031947472712966,0.0019402376273692302,0.0019402376273692302,0.0,8917.0,0.0,0.0,0.003031947472712966
5,hdbscan#mean,ms#0.50,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,0.5,0.5,-1,ms,2.0,hdbscan,1.0,0.014400199469578663,0.014107786331309382,0.014107786331309382,0.0,8917.0,0.0,0.0,0.014400199469578663
5,hdbscan#mean,ms#0.75,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,0.75,0.5,-1,ms,,hdbscan,0.0,0.0030269489382182524,0.0019440513709629923,0.0019440513709629923,0.0,8917.0,0.0,0.0,0.0030269489382182524
5,hdbscan#mean,ms#0.75,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,0.75,0.5,-1,ms,2.0,hdbscan,1.0,0.014526027241791507,0.014254569802327402,0.014254569802327402,0.0,8917.0,0.0,0.0,0.014526027241791507
