range_k,calgo_str,enforcer_str,gen,info_loss,handler_str,max_k,alpha_adm,info_loss_args_str,gen_str,anony_mode,min_k,data,max_dist,alpha_dm,sample,enforcer,za,calgo,gen_n,adm,dm,am,removed_entities,num_raw_entities,is_invalid_anonymity_clusters,num_big_clusters,radm
1,km#mean,kp#0.75,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,freebase,0.75,0.5,-1,kp,,km,0.0,0.003430237975574656,0.003177924677060881,0.003177924677060881,0.0,5000.0,0.0,766.0,0.003430237975574656
1,km#mean,kp#0.75,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,freebase,0.75,0.5,-1,kp,2.0,km,1.0,0.00342592896852406,0.0031793423742850716,0.0031793423742850716,0.0,5000.0,0.0,163.33333333333334,0.00342592896852406
1,km#mean,kp#1.00,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,freebase,1.0,0.5,-1,kp,,km,0.0,0.0034313269940854114,0.003175067453641441,0.003175067453641441,0.0,5000.0,0.0,770.0,0.0034313269940854114
1,km#mean,kp#1.00,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,freebase,1.0,0.5,-1,kp,2.0,km,1.0,0.0034414238821124394,0.003191226228680486,0.003191226228680486,0.0,5000.0,0.0,156.0,0.0034414238821124394
1,km#mean,ms#0,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,freebase,0.0,0.5,-1,ms,,km,0.0,0.403506185959344,0.00046553763914769096,0.00046553763914769096,2016.0,5000.0,0.0,0.0,0.0003061859593440138
1,km#mean,ms#0,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,freebase,0.0,0.5,-1,ms,2.0,km,1.0,0.47853328949117274,0.0009399627754791367,0.0009399627754791367,2389.6666666666665,5000.0,0.0,0.0,0.0005999561578393726
1,km#mean,ms#0.25,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,freebase,0.25,0.5,-1,ms,,km,0.0,0.004221061810013841,0.0010538659381566,0.0010538659381566,15.0,5000.0,0.0,0.0,0.0012210618100138408
1,km#mean,ms#0.25,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,freebase,0.25,0.5,-1,ms,2.0,km,1.0,0.005515997917522091,0.002165617273934319,0.002165617273934319,15.0,5000.0,0.0,0.0,0.002515997917522092
1,km#mean,ms#0.50,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,freebase,0.5,0.5,-1,ms,,km,0.0,0.001361758104386165,0.001164726451952066,0.001164726451952066,0.0,5000.0,0.0,0.0,0.001361758104386165
1,km#mean,ms#0.50,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,freebase,0.5,0.5,-1,ms,2.0,km,1.0,0.00267744471260983,0.0023314716694243756,0.0023314716694243756,0.0,5000.0,0.0,0.0,0.00267744471260983
1,km#mean,ms#0.75,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,freebase,0.75,0.5,-1,ms,,km,0.0,0.001353922100293056,0.0011582854268878178,0.0011582854268878178,0.0,5000.0,0.0,0.0,0.001353922100293056
1,km#mean,ms#0.75,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,freebase,0.75,0.5,-1,ms,2.0,km,1.0,0.0026723157737783324,0.0023343611620106285,0.0023343611620106285,0.0,5000.0,0.0,0.0,0.0026723157737783324
1,km#mean,ms#1.00,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,freebase,1.0,0.5,-1,ms,,km,0.0,0.0013566789026236937,0.0011616266356757894,0.0011616266356757894,0.0,5000.0,0.0,0.0,0.0013566789026236937
1,km#mean,ms#1.00,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,freebase,1.0,0.5,-1,ms,2.0,km,1.0,0.002690084291800126,0.00234392176806944,0.00234392176806944,0.0,5000.0,0.0,0.0,0.002690084291800126
1,km#mean,sr,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,freebase,,0.5,-1,sr,,km,0.0,0.40653542305123946,0.0014224741195090279,0.0014224741195090279,2016.0,5000.0,0.0,218.0,0.003335423051239468
1,km#mean,sr,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,freebase,,0.5,-1,sr,2.0,km,1.0,0.4822320602621482,0.0018790621522321229,0.0018790621522321229,2389.6666666666665,5000.0,0.0,96.33333333333333,0.004298726928814819
1,km#min,kp#0,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,freebase,0.0,0.5,-1,kp,,km,0.0,0.579449605124889,0.0014637581663093334,0.0014637581663093334,2894.0,5000.0,0.0,333.0,0.0006496051248889443
1,km#min,kp#0,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,freebase,0.0,0.5,-1,kp,2.0,km,1.0,0.574877652540643,0.0014991535703427264,0.0014991535703427264,2871.0,5000.0,0.0,77.33333333333333,0.0006776525406430589
1,km#min,kp#0.25,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,freebase,0.25,0.5,-1,kp,,km,0.0,0.006121456461591582,0.002965173977802844,0.002965173977802844,15.0,5000.0,0.0,763.0,0.003121456461591582
1,km#min,kp#0.25,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,freebase,0.25,0.5,-1,kp,2.0,km,1.0,0.006166514478571916,0.002982197236218662,0.002982197236218662,15.0,5000.0,0.0,161.33333333333334,0.0031665144785719152
1,km#min,kp#0.50,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,freebase,0.5,0.5,-1,kp,,km,0.0,0.003421011980698267,0.0031789755403733868,0.0031789755403733868,0.0,5000.0,0.0,760.0,0.003421011980698267
1,km#min,kp#0.50,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,freebase,0.5,0.5,-1,kp,2.0,km,1.0,0.003366603739619903,0.0031403412439718298,0.0031403412439718298,0.0,5000.0,0.0,148.33333333333334,0.003366603739619903
1,km#min,kp#0.75,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,freebase,0.75,0.5,-1,kp,,km,0.0,0.003414449726016313,0.0031724284890048008,0.0031724284890048008,0.0,5000.0,0.0,769.0,0.003414449726016313
1,km#min,kp#0.75,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,freebase,0.75,0.5,-1,kp,2.0,km,1.0,0.0033600874486189366,0.003131734133974207,0.003131734133974207,0.0,5000.0,0.0,151.0,0.0033600874486189366
1,km#min,kp#1.00,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,freebase,1.0,0.5,-1,kp,,km,0.0,0.003423423433461882,0.0031786979758482658,0.0031786979758482658,0.0,5000.0,0.0,771.0,0.003423423433461882
1,km#min,kp#1.00,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,freebase,1.0,0.5,-1,kp,2.0,km,1.0,0.00336278952891763,0.003134418692296239,0.003134418692296239,0.0,5000.0,0.0,159.66666666666666,0.00336278952891763
1,km#min,ms#0,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,freebase,0.0,0.5,-1,ms,,km,0.0,0.4007010809965751,0.00045949958409588466,0.00045949958409588466,2002.0,5000.0,0.0,0.0,0.00030108099657509405
1,km#min,ms#0,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,freebase,0.0,0.5,-1,ms,2.0,km,1.0,0.4756747099093412,0.0009431496896854396,0.0009431496896854396,2375.3333333333335,5000.0,0.0,0.0,0.0006080432426744854
1,km#min,ms#0.25,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,freebase,0.25,0.5,-1,ms,,km,0.0,0.00122878603128813,0.0010660319659810962,0.0010660319659810962,0.0,5000.0,0.0,0.0,0.00122878603128813
1,km#min,ms#0.25,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,freebase,0.25,0.5,-1,ms,2.0,km,1.0,0.005496136671153202,0.0021409290549321775,0.0021409290549321775,15.0,5000.0,0.0,0.0,0.0024961366711532024
1,km#min,ms#0.50,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,freebase,0.5,0.5,-1,ms,,km,0.0,0.0012240253328652919,0.0010625609206874921,0.0010625609206874921,0.0,5000.0,0.0,0.0,0.0012240253328652919
1,km#min,ms#0.50,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,freebase,0.5,0.5,-1,ms,2.0,km,1.0,0.002697169354887272,0.0022943273206361098,0.0022943273206361098,0.0,5000.0,0.0,0.0,0.002697169354887272
1,km#min,ms#0.75,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,freebase,0.75,0.5,-1,ms,,km,0.0,0.001221387141663142,0.001061556201594131,0.001061556201594131,0.0,5000.0,0.0,0.0,0.001221387141663142
1,km#min,ms#0.75,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,freebase,0.75,0.5,-1,ms,2.0,km,1.0,0.0026845221940562237,0.0022965498398725697,0.0022965498398725697,0.0,5000.0,0.0,0.0,0.0026845221940562237
1,km#min,ms#1.00,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,freebase,1.0,0.5,-1,ms,,km,0.0,0.001230368794470397,0.0010668585244852664,0.0010668585244852664,0.0,5000.0,0.0,0.0,0.001230368794470397
1,km#min,ms#1.00,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,freebase,1.0,0.5,-1,ms,2.0,km,1.0,0.0026969679868828673,0.002292445465865352,0.002292445465865352,0.0,5000.0,0.0,0.0,0.0026969679868828673
1,km#min,sr,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,freebase,,0.5,-1,sr,,km,0.0,0.4040359667399759,0.001393160858623928,0.001393160858623928,2002.0,5000.0,0.0,212.0,0.00363596673997584
1,km#min,sr,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,freebase,,0.5,-1,sr,2.0,km,1.0,0.4786343699529281,0.001834203037573651,0.001834203037573651,2375.3333333333335,5000.0,0.0,97.33333333333333,0.0035677032862613985
1,vac,kp#0,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,freebase,0.0,0.5,-1,kp,,vac,0.0,1.0,1.0,1.0,5000.0,5000.0,0.0,0.0,1.0
1,vac,kp#0,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,freebase,0.0,0.5,-1,kp,2.0,vac,1.0,0.8673890747014666,0.002925194758105889,0.002925194758105889,4335.0,5000.0,0.0,0.0,0.0003890747014666711
1,vac,kp#0.25,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,freebase,0.25,0.5,-1,kp,,vac,0.0,1.0,1.0,1.0,5000.0,5000.0,0.0,0.0,1.0
1,vac,kp#0.25,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,freebase,0.25,0.5,-1,kp,2.0,vac,1.0,0.006318083286990586,0.003124448667598558,0.003124448667598558,15.0,5000.0,0.0,172.66666666666666,0.0033180832869905857
1,vac,kp#0.50,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,freebase,0.5,0.5,-1,kp,,vac,0.0,1.0,1.0,1.0,5000.0,5000.0,0.0,0.0,1.0
1,vac,kp#0.50,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,freebase,0.5,0.5,-1,kp,2.0,vac,1.0,0.0034012519739904158,0.003186812319701119,0.003186812319701119,0.0,5000.0,0.0,171.66666666666666,0.0034012519739904158
1,vac,kp#0.75,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,freebase,0.75,0.5,-1,kp,,vac,0.0,1.0,1.0,1.0,5000.0,5000.0,0.0,0.0,1.0
1,vac,kp#0.75,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,freebase,0.75,0.5,-1,kp,2.0,vac,1.0,0.0034036713998650083,0.0031942195886029098,0.0031942195886029098,0.0,5000.0,0.0,172.33333333333334,0.0034036713998650083
1,vac,kp#1.00,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,freebase,1.0,0.5,-1,kp,,vac,0.0,1.0,1.0,1.0,5000.0,5000.0,0.0,0.0,1.0
1,vac,kp#1.00,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,freebase,1.0,0.5,-1,kp,2.0,vac,1.0,0.0033927978305601137,0.0031808927203123786,0.0031808927203123786,0.0,5000.0,0.0,171.33333333333334,0.0033927978305601137
1,vac,ms#0,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,freebase,0.0,0.5,-1,ms,,vac,0.0,0.0013133939290900364,0.0006520666819644636,0.0006520666819644636,3.0,5000.0,0.0,0.0,0.0007133939290900365
1,vac,ms#0,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,freebase,0.0,0.5,-1,ms,2.0,vac,1.0,0.0017017607491503356,0.0009284804873085966,0.0009284804873085966,2.6666666666666665,5000.0,0.0,0.0,0.001168427415817002
1,vac,ms#0.25,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,freebase,0.25,0.5,-1,ms,,vac,0.0,0.0007218636678135746,0.0006560473202254117,0.0006560473202254117,0.0,5000.0,0.0,0.0,0.0007218636678135746
1,vac,ms#0.25,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,freebase,0.25,0.5,-1,ms,2.0,vac,1.0,0.0011755266187321737,0.0009315874938744983,0.0009315874938744983,0.0,5000.0,0.0,0.0,0.0011755266187321737
1,vac,ms#0.50,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,freebase,0.5,0.5,-1,ms,,vac,0.0,0.0007218636678135746,0.0006560473202254117,0.0006560473202254117,0.0,5000.0,0.0,0.0,0.0007218636678135746
1,vac,ms#0.50,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,freebase,0.5,0.5,-1,ms,2.0,vac,1.0,0.0011755266187321737,0.0009315874938744983,0.0009315874938744983,0.0,5000.0,0.0,0.0,0.0011755266187321737
1,vac,ms#0.75,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,freebase,0.75,0.5,-1,ms,,vac,0.0,0.0007218636678135746,0.0006560473202254117,0.0006560473202254117,0.0,5000.0,0.0,0.0,0.0007218636678135746
1,vac,ms#0.75,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,freebase,0.75,0.5,-1,ms,2.0,vac,1.0,0.0011755266187321737,0.0009315874938744983,0.0009315874938744983,0.0,5000.0,0.0,0.0,0.0011755266187321737
1,vac,ms#1.00,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,freebase,1.0,0.5,-1,ms,,vac,0.0,0.0007218636678135746,0.0006560473202254117,0.0006560473202254117,0.0,5000.0,0.0,0.0,0.0007218636678135746
1,vac,ms#1.00,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,freebase,1.0,0.5,-1,ms,2.0,vac,1.0,0.0011755266187321737,0.0009315874938744983,0.0009315874938744983,0.0,5000.0,0.0,0.0,0.0011755266187321737
1,vac,sr,te,adm,n,5,0.5,"0.50,0.50","te#2,5,1",anony,2,freebase,,0.5,-1,sr,,vac,0.0,0.0013133939290900364,0.0006520666819644636,0.0006520666819644636,3.0,5000.0,0.0,0.0,0.0007133939290900365
1,vac,sr,zipf,adm,n,5,0.5,"0.50,0.50","zipf#2,5,1,2",anony,2,freebase,,0.5,-1,sr,2.0,vac,1.0,0.0017017607491503356,0.0009284804873085966,0.0009284804873085966,2.6666666666666665,5000.0,0.0,0.0,0.001168427415817002
5,hdbscan#max,kp#0,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.0,0.5,-1,kp,,hdbscan,0.0,0.029648686987256964,0.02596331087220053,0.02596331087220053,15.0,5000.0,0.0,81.0,0.02664868698725696
5,hdbscan#max,kp#0,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.0,0.5,-1,kp,2.0,hdbscan,1.0,0.02913831462877747,0.025439998137969374,0.025439998137969374,15.0,5000.0,0.0,3.6666666666666665,0.02613831462877747
5,hdbscan#max,kp#0.25,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.25,0.5,-1,kp,,hdbscan,0.0,0.02902900672008576,0.025322797866589846,0.025322797866589846,15.0,5000.0,0.0,79.0,0.026029006720085762
5,hdbscan#max,kp#0.25,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.25,0.5,-1,kp,2.0,hdbscan,1.0,0.02927657663551668,0.025562575047770337,0.025562575047770337,15.0,5000.0,0.0,1.6666666666666667,0.02627657663551668
5,hdbscan#max,kp#0.50,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.5,0.5,-1,kp,,hdbscan,0.0,0.028310636688770995,0.026287961726671062,0.026287961726671062,6.0,5000.0,0.0,81.0,0.027110636688770996
5,hdbscan#max,kp#0.50,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.5,0.5,-1,kp,2.0,hdbscan,1.0,0.028192540419021247,0.02615409886434616,0.02615409886434616,6.0,5000.0,0.0,2.3333333333333335,0.026992540419021244
5,hdbscan#max,kp#0.75,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.75,0.5,-1,kp,,hdbscan,0.0,0.02645700336856014,0.02569689028180243,0.02569689028180243,0.0,5000.0,0.0,79.0,0.02645700336856014
5,hdbscan#max,kp#0.75,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.75,0.5,-1,kp,2.0,hdbscan,1.0,0.026991853143659757,0.026226426778689183,0.026226426778689183,0.0,5000.0,0.0,2.6666666666666665,0.026991853143659757
5,hdbscan#max,kp#1.00,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,1.0,0.5,-1,kp,,hdbscan,0.0,0.026964802891936195,0.026170168399904565,0.026170168399904565,0.0,5000.0,0.0,80.0,0.026964802891936195
5,hdbscan#max,kp#1.00,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,1.0,0.5,-1,kp,2.0,hdbscan,1.0,0.026788836148904694,0.025998106235882307,0.025998106235882307,0.0,5000.0,0.0,1.0,0.026788836148904694
5,hdbscan#max,ms#0,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.0,0.5,-1,ms,,hdbscan,0.0,0.02145323018411726,0.01467156881205003,0.01467156881205003,15.0,5000.0,0.0,0.0,0.01845323018411726
5,hdbscan#max,ms#0,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.0,0.5,-1,ms,2.0,hdbscan,1.0,0.028995575027642523,0.025486445761372267,0.025486445761372267,15.0,5000.0,0.0,0.0,0.02599557502764252
5,hdbscan#max,ms#0.25,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.25,0.5,-1,ms,,hdbscan,0.0,0.02103819329290412,0.014183238458416217,0.014183238458416217,15.0,5000.0,0.0,0.0,0.018038193292904122
5,hdbscan#max,ms#0.25,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.25,0.5,-1,ms,2.0,hdbscan,1.0,0.028957305563292835,0.025314928696999462,0.025314928696999462,15.0,5000.0,0.0,0.0,0.025957305563292832
5,hdbscan#max,ms#0.50,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.5,0.5,-1,ms,,hdbscan,0.0,0.019518261531017173,0.014809042847048695,0.014809042847048695,6.0,5000.0,0.0,0.0,0.018318261531017174
5,hdbscan#max,ms#0.50,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.5,0.5,-1,ms,2.0,hdbscan,1.0,0.027758010662324504,0.02559754915309113,0.02559754915309113,6.0,5000.0,0.0,0.0,0.026558010662324504
5,hdbscan#max,ms#0.75,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.75,0.5,-1,ms,,hdbscan,0.0,0.01802455143543375,0.014257358142345179,0.014257358142345179,0.0,5000.0,0.0,0.0,0.01802455143543375
5,hdbscan#max,ms#0.75,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.75,0.5,-1,ms,2.0,hdbscan,1.0,0.026551511280591023,0.025786117789598394,0.025786117789598394,0.0,5000.0,0.0,0.0,0.026551511280591023
5,hdbscan#max,ms#1.00,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,1.0,0.5,-1,ms,,hdbscan,0.0,0.01814742209035101,0.014582872267701379,0.014582872267701379,0.0,5000.0,0.0,0.0,0.01814742209035101
5,hdbscan#max,ms#1.00,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,1.0,0.5,-1,ms,2.0,hdbscan,1.0,0.026833308144286305,0.025944025193123787,0.025944025193123787,0.0,5000.0,0.0,0.0,0.026833308144286305
5,hdbscan#max,sr,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,,0.5,-1,sr,,hdbscan,0.0,0.33410649580770285,0.24116827316193276,0.24116827316193276,15.0,5000.0,0.0,3.0,0.33110649580770285
5,hdbscan#max,sr,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,,0.5,-1,sr,2.0,hdbscan,1.0,0.33410649580770285,0.24116827316193276,0.24116827316193276,15.0,5000.0,0.0,3.0,0.33110649580770285
5,hdbscan#mean,kp#0,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.0,0.5,-1,kp,,hdbscan,0.0,0.02923868892955962,0.025538915972773423,0.025538915972773423,15.0,5000.0,0.0,80.0,0.026238688929559616
5,hdbscan#mean,kp#0,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.0,0.5,-1,kp,2.0,hdbscan,1.0,0.02916103979266281,0.025458052154472607,0.025458052154472607,15.0,5000.0,0.0,2.0,0.02616103979266281
5,hdbscan#mean,kp#0.25,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.25,0.5,-1,kp,,hdbscan,0.0,0.029056198114543928,0.02534033940915825,0.02534033940915825,15.0,5000.0,0.0,78.0,0.02605619811454393
5,hdbscan#mean,kp#0.25,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.25,0.5,-1,kp,2.0,hdbscan,1.0,0.029269945955048424,0.025578641071202845,0.025578641071202845,15.0,5000.0,0.0,2.0,0.02626994595504843
5,hdbscan#mean,kp#0.50,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.5,0.5,-1,kp,,hdbscan,0.0,0.02793595301173446,0.025863105033487255,0.025863105033487255,6.0,5000.0,0.0,80.0,0.02673595301173446
5,hdbscan#mean,kp#0.50,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.5,0.5,-1,kp,2.0,hdbscan,1.0,0.028091143823929954,0.02608436654959084,0.02608436654959084,6.0,5000.0,0.0,3.3333333333333335,0.02689114382392996
5,hdbscan#mean,kp#0.75,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.75,0.5,-1,kp,,hdbscan,0.0,0.02685679321004964,0.02603192961234786,0.02603192961234786,0.0,5000.0,0.0,79.0,0.02685679321004964
5,hdbscan#mean,kp#0.75,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.75,0.5,-1,kp,2.0,hdbscan,1.0,0.02673776037874859,0.02594306720584344,0.02594306720584344,0.0,5000.0,0.0,1.0,0.02673776037874859
5,hdbscan#mean,kp#1.00,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,1.0,0.5,-1,kp,,hdbscan,0.0,0.02683928895234111,0.026019383366058805,0.026019383366058805,0.0,5000.0,0.0,80.0,0.02683928895234111
5,hdbscan#mean,kp#1.00,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,1.0,0.5,-1,kp,2.0,hdbscan,1.0,0.02699033394166889,0.026202225294364723,0.026202225294364723,0.0,5000.0,0.0,2.0,0.02699033394166889
5,hdbscan#mean,ms#0,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.0,0.5,-1,ms,,hdbscan,0.0,0.02107428562742944,0.014446952845743556,0.014446952845743556,15.0,5000.0,0.0,0.0,0.018074285627429437
5,hdbscan#mean,ms#0,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.0,0.5,-1,ms,2.0,hdbscan,1.0,0.028670397921664453,0.02518446172044071,0.02518446172044071,15.0,5000.0,0.0,0.0,0.02567039792166445
5,hdbscan#mean,ms#0.25,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.25,0.5,-1,ms,,hdbscan,0.0,0.020839176692255445,0.014123883785389637,0.014123883785389637,15.0,5000.0,0.0,0.0,0.017839176692255442
5,hdbscan#mean,ms#0.25,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.25,0.5,-1,ms,2.0,hdbscan,1.0,0.028774314435670755,0.02513780728425676,0.02513780728425676,15.0,5000.0,0.0,0.0,0.025774314435670756
5,hdbscan#mean,ms#0.50,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.5,0.5,-1,ms,,hdbscan,0.0,0.019590778636692043,0.014549435022276678,0.014549435022276678,6.0,5000.0,0.0,0.0,0.018390778636692043
5,hdbscan#mean,ms#0.50,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.5,0.5,-1,ms,2.0,hdbscan,1.0,0.027663038745742257,0.025612295183725344,0.025612295183725344,6.0,5000.0,0.0,0.0,0.026463038745742254
5,hdbscan#mean,ms#0.75,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.75,0.5,-1,ms,,hdbscan,0.0,0.018861696047438623,0.014985243199553635,0.014985243199553635,0.0,5000.0,0.0,0.0,0.018861696047438623
5,hdbscan#mean,ms#0.75,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.75,0.5,-1,ms,2.0,hdbscan,1.0,0.026279708743840655,0.025732445743583816,0.025732445743583816,0.0,5000.0,0.0,0.0,0.026279708743840655
5,hdbscan#mean,ms#1.00,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,1.0,0.5,-1,ms,,hdbscan,0.0,0.018395214834762853,0.01447208545828633,0.01447208545828633,0.0,5000.0,0.0,0.0,0.018395214834762853
5,hdbscan#mean,ms#1.00,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,1.0,0.5,-1,ms,2.0,hdbscan,1.0,0.02642303031372528,0.02567669116014736,0.02567669116014736,0.0,5000.0,0.0,0.0,0.02642303031372528
