data,sample,anony_mode,gen,gen_args,gen_str,gen_n,max_k,min_k,range_k,info_loss,alpha_adm,alpha_dm,info_loss_args,info_loss_args_str,handler_str,calgo,calgo_args,calgo_str,enforcer,enforcer_str,enforcer_args,adm,dm,am,removed_entities,num_raw_entities,is_invalid_anonymity_clusters,num_big_clusters,radm,max_dist,za
freebase,-1,anony,te,"5,50,5","te#5,50,5",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,mean,hdbscan#mean,ms,ms#0,0,0.02107428562742944,0.014446952845743556,0.014446952845743556,15,5000,0,0,0.018074285627429437,0.0,
freebase,-1,anony,te,"5,50,5","te#5,50,5",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,mean,hdbscan#mean,ms,ms#1.00,1.00,0.018395214834762853,0.01447208545828633,0.01447208545828633,0,5000,0,0,0.018395214834762853,1.0,
freebase,-1,anony,te,"5,50,5","te#5,50,5",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,mean,hdbscan#mean,sr,sr,,0.33410649580770285,0.24116827316193276,0.24116827316193276,15,5000,0,3,0.33110649580770285,,
freebase,-1,anony,te,"5,50,5","te#5,50,5",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,kp,kp#0.25,0.25,0.02929537096919735,0.02556684391790333,0.02556684391790333,15,5000,0,79,0.026295370969197346,0.25,
freebase,-1,anony,te,"5,50,5","te#5,50,5",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,kp,kp#0.50,0.50,0.027907844079214737,0.02591235505420502,0.02591235505420502,6,5000,0,81,0.026707844079214737,0.5,
freebase,-1,anony,te,"5,50,5","te#5,50,5",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,kp,kp#0.75,0.75,0.026981605755640032,0.026187625557144906,0.026187625557144906,0,5000,0,79,0.026981605755640032,0.75,
freebase,-1,anony,te,"5,50,5","te#5,50,5",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,kp,kp#0,0,0.02930804986326835,0.025613383041243203,0.025613383041243203,15,5000,0,82,0.02630804986326835,0.0,
freebase,-1,anony,te,"5,50,5","te#5,50,5",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,kp,kp#1.00,1.00,0.026898497052601143,0.026054563650056824,0.026054563650056824,0,5000,0,78,0.026898497052601143,1.0,
freebase,-1,anony,te,"5,50,5","te#5,50,5",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,ms,ms#0.25,0.25,0.021024432713137996,0.01455330710427865,0.01455330710427865,15,5000,0,0,0.018024432713137993,0.25,
freebase,-1,anony,te,"5,50,5","te#5,50,5",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,ms,ms#0.75,0.75,0.01810027157910194,0.01489885296927142,0.01489885296927142,0,5000,0,0,0.01810027157910194,0.75,
freebase,-1,anony,te,"5,50,5","te#5,50,5",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,ms,ms#0,0,0.021104240933823293,0.014333539799853892,0.014333539799853892,15,5000,0,0,0.01810424093382329,0.0,
freebase,-1,anony,te,"5,50,5","te#5,50,5",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,ms,ms#1.00,1.00,0.018260126198695506,0.014538485940600481,0.014538485940600481,0,5000,0,0,0.018260126198695506,1.0,
freebase,-1,anony,te,"5,50,5","te#5,50,5",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,sr,sr,,0.33410649580770285,0.24116827316193276,0.24116827316193276,15,5000,0,3,0.33110649580770285,,
freebase,-1,anony,te,"5,50,5","te#5,50,5",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,kp,kp#0.25,0.25,0.03124437409653268,0.02768009790475267,0.02768009790475267,15,5000,0,78,0.02824437409653268,0.25,
freebase,-1,anony,te,"5,50,5","te#5,50,5",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,kp,kp#0.50,0.50,0.028978751821027538,0.028332086354740143,0.028332086354740143,1,5000,0,77,0.02877875182102754,0.5,
freebase,-1,anony,te,"5,50,5","te#5,50,5",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,kp,kp#0.75,0.75,0.02945949991730215,0.028868270642246084,0.028868270642246084,0,5000,0,77,0.02945949991730215,0.75,
freebase,-1,anony,te,"5,50,5","te#5,50,5",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,kp,kp#0,0,0.27567030872704207,0.026847547090724847,0.026847547090724847,1277,5000,0,55,0.020270308727042063,0.0,
freebase,-1,anony,te,"5,50,5","te#5,50,5",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,kp,kp#1.00,1.00,0.02972336900804592,0.029145240958528,0.029145240958528,0,5000,0,76,0.02972336900804592,1.0,
freebase,-1,anony,te,"5,50,5","te#5,50,5",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,ms,ms#0.25,0.25,0.01978194961605749,0.015384747330149407,0.015384747330149407,15,5000,0,0,0.01678194961605749,0.25,
freebase,-1,anony,te,"5,50,5","te#5,50,5",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,ms,ms#0.50,0.50,0.017747320831055072,0.015568747495623834,0.015568747495623834,1,5000,0,0,0.01754732083105507,0.5,
freebase,-1,anony,te,"5,50,5","te#5,50,5",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,sr,sr,,0.34954643777096006,0.0248266647708986,0.0248266647708986,1555,5000,0,24,0.03854643777096005,,
freebase,-1,anony,te,"5,50,5","te#5,50,5",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,kp,kp#0.25,0.25,0.03144971787838612,0.028344736851981522,0.028344736851981522,15,5000,0,75,0.02844971787838612,0.25,
freebase,-1,anony,te,"5,50,5","te#5,50,5",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,kp,kp#0.50,0.50,0.029930719330935596,0.029455618534786513,0.029455618534786513,0,5000,0,79,0.029930719330935596,0.5,
freebase,-1,anony,te,"5,50,5","te#5,50,5",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,kp,kp#0.75,0.75,0.029996145180860072,0.029514297162269085,0.029514297162269085,0,5000,0,78,0.029996145180860072,0.75,
freebase,-1,anony,te,"5,50,5","te#5,50,5",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,kp,kp#0,0,0.7077307468570361,0.023403090306351352,0.023403090306351352,3503,5000,0,23,0.007130746857036066,0.0,
freebase,-1,anony,te,"5,50,5","te#5,50,5",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,kp,kp#1.00,1.00,0.029932008524998714,0.02944817818000553,0.02944817818000553,0,5000,0,78,0.029932008524998714,1.0,
freebase,-1,anony,te,"5,50,5","te#5,50,5",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,ms,ms#0.25,0.25,0.020188358268438452,0.015438320842521532,0.015438320842521532,15,5000,0,0,0.017188358268438453,0.25,
freebase,-1,anony,te,"5,50,5","te#5,50,5",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,ms,ms#0.50,0.50,0.01793994924010943,0.016407900967977736,0.016407900967977736,1,5000,0,0,0.01773994924010943,0.5,
freebase,-1,anony,te,"5,50,5","te#5,50,5",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,ms,ms#0.75,0.75,0.0178679180240261,0.016059964560217053,0.016059964560217053,0,5000,0,0,0.0178679180240261,0.75,
freebase,-1,anony,te,"5,50,5","te#5,50,5",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,ms,ms#0,0,0.5550821819132291,0.008883202357935936,0.008883202357935936,2754,5000,0,0,0.004282181913229149,0.0,
freebase,-1,anony,te,"5,50,5","te#5,50,5",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,ms,ms#1.00,1.00,0.017871106574573272,0.016212211684884636,0.016212211684884636,0,5000,0,0,0.017871106574573272,1.0,
freebase,-1,anony,te,"5,50,5","te#5,50,5",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,sr,sr,,0.5659279390323753,0.017032452865389642,0.017032452865389642,2754,5000,0,22,0.01512793903237522,,
freebase,-1,anony,te,"5,50,5","te#5,50,5",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,kp,kp#0.25,0.25,1.0,1.0,1.0,5000,5000,0,0,1.0,0.25,
freebase,-1,anony,te,"5,50,5","te#5,50,5",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,kp,kp#0.50,0.50,1.0,1.0,1.0,5000,5000,0,0,1.0,0.5,
freebase,-1,anony,te,"5,50,5","te#5,50,5",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,kp,kp#0.75,0.75,1.0,1.0,1.0,5000,5000,0,0,1.0,0.75,
freebase,-1,anony,te,"5,50,5","te#5,50,5",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,kp,kp#0,0,1.0,1.0,1.0,5000,5000,0,0,1.0,0.0,
freebase,-1,anony,te,"5,50,5","te#5,50,5",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,kp,kp#1.00,1.00,1.0,1.0,1.0,5000,5000,0,0,1.0,1.0,
freebase,-1,anony,te,"5,50,5","te#5,50,5",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,ms,ms#0.25,0.25,0.010188108868925898,0.008098026383826269,0.008098026383826269,1,5000,0,0,0.009988108868925897,0.25,
freebase,-1,anony,te,"5,50,5","te#5,50,5",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,ms,ms#0.50,0.50,0.010188108868925898,0.008098026383826269,0.008098026383826269,1,5000,0,0,0.009988108868925897,0.5,
freebase,-1,anony,te,"5,50,5","te#5,50,5",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,ms,ms#0.75,0.75,0.010188108868925898,0.008098026383826269,0.008098026383826269,1,5000,0,0,0.009988108868925897,0.75,
freebase,-1,anony,te,"5,50,5","te#5,50,5",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,ms,ms#0,0,0.013689467666501736,0.007985998680510815,0.007985998680510815,20,5000,0,0,0.009689467666501738,0.0,
freebase,-1,anony,te,"5,50,5","te#5,50,5",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,ms,ms#1.00,1.00,0.010188108868925898,0.008098026383826269,0.008098026383826269,1,5000,0,0,0.009988108868925897,1.0,
freebase,-1,anony,te,"5,50,5","te#5,50,5",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,sr,sr,,0.013689467666501736,0.007985998680510815,0.007985998680510815,20,5000,0,0,0.009689467666501738,,
freebase,-1,anony,te,"2,5,1","te#2,5,1",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,kp,kp#0.25,0.25,0.0027171139049214504,0.0027021499244170447,0.0027021499244170447,0,5000,0,719,0.0027171139049214504,0.25,
freebase,-1,anony,te,"2,5,1","te#2,5,1",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,kp,kp#0.50,0.50,0.002717535912928927,0.002702803315456218,0.002702803315456218,0,5000,0,723,0.002717535912928927,0.5,
freebase,-1,anony,te,"2,5,1","te#2,5,1",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,kp,kp#0.75,0.75,0.0027340783964956194,0.002719304693707719,0.002719304693707719,0,5000,0,715,0.0027340783964956194,0.75,
freebase,-1,anony,te,"2,5,1","te#2,5,1",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,kp,kp#0,0,0.002731094921454761,0.002715666549563704,0.002715666549563704,0,5000,0,724,0.002731094921454761,0.0,
freebase,-1,anony,te,"2,5,1","te#2,5,1",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,kp,kp#1.00,1.00,0.0027298456541684077,0.0027142921841414257,0.0027142921841414257,0,5000,0,728,0.0027298456541684077,1.0,
freebase,-1,anony,te,"2,5,1","te#2,5,1",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,ms,ms#0.25,0.25,0.001648295664737029,0.0012936767154206272,0.0012936767154206272,0,5000,0,0,0.001648295664737029,0.25,
freebase,-1,anony,te,"2,5,1","te#2,5,1",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,ms,ms#0.50,0.50,0.001657489259476476,0.0012977117038724922,0.0012977117038724922,0,5000,0,0,0.001657489259476476,0.5,
freebase,-1,anony,te,"2,5,1","te#2,5,1",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,ms,ms#0.75,0.75,0.001645510371917952,0.0012868748616100395,0.0012868748616100395,0,5000,0,0,0.001645510371917952,0.75,
freebase,-1,anony,te,"2,5,1","te#2,5,1",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,ms,ms#0,0,0.001664974341006135,0.0013075865011825732,0.0013075865011825732,0,5000,0,0,0.001664974341006135,0.0,
freebase,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,mean,hdbscan#mean,ms,ms#0.75,0.75,0.002537341634489973,0.002363303461905392,0.002363303461905392,0,5000,0,0,0.002537341634489973,0.75,2.0
freebase,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,mean,hdbscan#mean,ms,ms#0,0,0.009316884417507651,0.002346523210757518,0.002346523210757518,34,5000,0,0,0.0025168844175076518,0.0,2.0
freebase,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,mean,hdbscan#mean,ms,ms#1.00,1.00,0.002568545756714818,0.002404963060182584,0.002404963060182584,0,5000,0,0,0.002568545756714818,1.0,2.0
freebase,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,mean,hdbscan#mean,sr,sr,,0.32784467186679267,0.02218951177567401,0.02218951177567401,34,5000,0,14,0.32104467186679264,,2.0
freebase,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,kp,kp#0.25,0.25,0.0027288519857829275,0.002712731050544057,0.002712731050544057,0,5000,0,124,0.0027288519857829275,0.25,2.0
freebase,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,kp,kp#0.50,0.50,0.002734730158025784,0.0027201686602763833,0.0027201686602763833,0,5000,0,103,0.002734730158025784,0.5,2.0
freebase,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,kp,kp#0.75,0.75,0.002747808783904923,0.0027341254801909105,0.0027341254801909105,0,5000,0,106,0.002747808783904923,0.75,2.0
freebase,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,kp,kp#0,0,0.017901886076350165,0.0027315763749143403,0.0027315763749143403,76,5000,0,113,0.0027018860763501637,0.0,2.0
freebase,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,kp,kp#1.00,1.00,0.0027617938822520295,0.0027459525711065976,0.0027459525711065976,0,5000,0,109,0.0027617938822520295,1.0,2.0
freebase,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,ms,ms#0.25,0.25,0.0025739319972052444,0.002396156390022297,0.002396156390022297,0,5000,0,0,0.0025739319972052444,0.25,2.0
freebase,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,ms,ms#0.50,0.50,0.002524440169216579,0.002357708093381091,0.002357708093381091,0,5000,0,0,0.002524440169216579,0.5,2.0
freebase,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",1,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,ms,ms#0.75,0.75,0.002533129813568559,0.0023642314825343845,0.0023642314825343845,0,5000,0,0,0.002533129813568559,0.75,2.0
freebase,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",1,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,ms,ms#0,0,0.009101905498771526,0.0023453540907277456,0.0023453540907277456,33,5000,0,0,0.002501905498771527,0.0,2.0
freebase,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",1,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,ms,ms#1.00,1.00,0.002499537646257382,0.00233506041172218,0.00233506041172218,0,5000,0,0,0.002499537646257382,1.0,2.0
freebase,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",1,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,sr,sr,,0.3276446353661445,0.020978937561330225,0.020978937561330225,33,5000,0,15,0.3210446353661445,,2.0
freebase,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",1,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,kp,kp#0.25,0.25,0.006056974506405282,0.0028509221399643115,0.0028509221399643115,15,5000,0,157,0.003056974506405282,0.25,2.0
freebase,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",1,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,kp,kp#0.50,0.50,0.003303402441959995,0.003071005919675851,0.003071005919675851,0,5000,0,169,0.003303402441959995,0.5,2.0
freebase,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",1,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,kp,kp#0.75,0.75,0.0032974199097457165,0.0030653814757940923,0.0030653814757940923,0,5000,0,156,0.0032974199097457165,0.75,2.0
freebase,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",1,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,kp,kp#0,0,0.22542388299654836,0.00222030989336263,0.00222030989336263,1118,5000,0,127,0.0018238829965483664,0.0,2.0
freebase,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",1,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,kp,kp#1.00,1.00,0.003299140176159419,0.003067874811252908,0.003067874811252908,0,5000,0,158,0.003299140176159419,1.0,2.0
freebase,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",1,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,ms,ms#0.25,0.25,0.0023938805587052827,0.0020591825336226475,0.0020591825336226475,0,5000,0,0,0.0023938805587052827,0.25,2.0
freebase,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",1,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,ms,ms#0.50,0.50,0.0023898033502123663,0.0020438362299088028,0.0020438362299088028,0,5000,0,0,0.0023898033502123663,0.5,2.0
freebase,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,ms,ms#0,0,0.00932697668831129,0.0023506089348748088,0.0023506089348748088,34,5000,0,0,0.002526976688311291,0.0,2.0
freebase,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,ms,ms#1.00,1.00,0.00257149866711607,0.0024071538802263146,0.0024071538802263146,0,5000,0,0,0.00257149866711607,1.0,2.0
freebase,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,sr,sr,,0.32784467186679267,0.02218951177567401,0.02218951177567401,34,5000,0,14,0.32104467186679264,,2.0
freebase,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,kp,kp#0.25,0.25,0.006076978491860945,0.0028657399389232434,0.0028657399389232434,15,5000,0,159,0.0030769784918609445,0.25,2.0
freebase,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,kp,kp#0.50,0.50,0.003378802032177694,0.0031172922124313353,0.0031172922124313353,0,5000,0,166,0.003378802032177694,0.5,2.0
freebase,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,kp,kp#0.75,0.75,0.0033804787384771025,0.003114293588261863,0.003114293588261863,0,5000,0,159,0.0033804787384771025,0.75,2.0
freebase,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,kp,kp#0,0,0.21587898304128525,0.0022520571043468276,0.0022520571043468276,1070,5000,0,141,0.001878983041285247,0.0,2.0
freebase,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,kp,kp#1.00,1.00,0.003408463707961909,0.0031447623318569214,0.0031447623318569214,0,5000,0,170,0.003408463707961909,1.0,2.0
freebase,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,ms,ms#0.25,0.25,0.0025038697693737033,0.002121149370059549,0.002121149370059549,0,5000,0,0,0.0025038697693737033,0.25,2.0
freebase,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,ms,ms#0.50,0.50,0.002509091651930811,0.002122575108646826,0.002122575108646826,0,5000,0,0,0.002509091651930811,0.5,2.0
freebase,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,ms,ms#0.75,0.75,0.0025047986171788344,0.0021528624786057568,0.0021528624786057568,0,5000,0,0,0.0025047986171788344,0.75,2.0
freebase,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,ms,ms#0,0,0.15642306058657982,0.0016124138744315973,0.0016124138744315973,774,5000,0,0,0.0016230605865798279,0.0,2.0
freebase,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,ms,ms#1.00,1.00,0.0025031785365978976,0.002124415371123871,0.002124415371123871,0,5000,0,0,0.0025031785365978976,1.0,2.0
freebase,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",1,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,ms,ms#0,0,0.16297544120484564,0.0015971468542206563,0.0015971468542206563,807,5000,0,0,0.0015754412048456508,0.0,2.0
freebase,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",1,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,ms,ms#1.00,1.00,0.002413109277058159,0.002084653518962159,0.002084653518962159,0,5000,0,0,0.002413109277058159,1.0,2.0
freebase,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",1,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,sr,sr,,0.17944803851520674,0.0045745547311295265,0.0045745547311295265,807,5000,0,156,0.018048038515206748,,2.0
freebase,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",1,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,kp,kp#0.25,0.25,0.006176473318022452,0.0029691005860972494,0.0029691005860972494,15,5000,0,159,0.0031764733180224525,0.25,2.0
freebase,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",1,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,kp,kp#0.50,0.50,0.003501789134551859,0.0032277301293038726,0.0032277301293038726,0,5000,0,166,0.003501789134551859,0.5,2.0
freebase,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",1,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,kp,kp#0.75,0.75,0.003498720180771003,0.0032183924003739528,0.0032183924003739528,0,5000,0,171,0.003498720180771003,0.75,2.0
freebase,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",1,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,kp,kp#0,0,0.5720701090502046,0.0014779630323673385,0.0014779630323673385,2857,5000,0,77,0.000670109050204578,0.0,2.0
