data,sample,anony_mode,gen,gen_args,gen_str,gen_n,max_k,min_k,range_k,info_loss,alpha_adm,alpha_dm,info_loss_args,info_loss_args_str,handler_str,calgo,calgo_args,calgo_str,enforcer,enforcer_str,enforcer_args,adm,dm,am,removed_entities,num_raw_entities,is_invalid_anonymity_clusters,num_big_clusters,radm,max_dist,za
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,kp,kp#0,0,0.0018599075967744125,0.0018290388260334557,0.0018290388260334557,0,8917,0,255,0.0018599075967744125,0.0,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,kp,kp#1.00,1.00,0.001851028277536861,0.0018200820188237318,0.0018200820188237318,0,8917,0,243,0.001851028277536861,1.0,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,ms,ms#0.50,0.50,0.0016908819244862738,0.0015226711584804815,0.0015226711584804815,0,8917,0,0,0.0016908819244862738,0.5,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,ms,ms#0.75,0.75,0.0017060229129661612,0.001542067422086952,0.001542067422086952,0,8917,0,0,0.0017060229129661612,0.75,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,ms,ms#0,0,0.0016978212107101622,0.0015268559390741413,0.0015268559390741413,0,8917,0,0,0.0016978212107101622,0.0,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,ms,ms#1.00,1.00,0.0017079995964024508,0.0015447727415581647,0.0015447727415581647,0,8917,0,0,0.0017079995964024508,1.0,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,sr,sr,,0.35447413876973743,0.0044757578592937945,0.0044757578592937945,0,8917,0,140,0.35447413876973743,,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,mean,hdbscan#mean,kp,kp#0.25,0.25,0.0019497705790652014,0.0019027847370001773,0.0019027847370001773,0,8917,0,237,0.0019497705790652014,0.25,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,mean,hdbscan#mean,kp,kp#0.50,0.50,0.0019421218184517903,0.001894402173200851,0.001894402173200851,0,8917,0,246,0.0019421218184517903,0.5,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,mean,hdbscan#mean,kp,kp#0.75,0.75,0.0019384431674946885,0.0018913136810785242,0.0018913136810785242,0,8917,0,229,0.0019384431674946885,0.75,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,mean,hdbscan#mean,kp,kp#0,0,0.1633113559857436,0.0019038311622151974,0.0019038311622151974,1442,8917,0,203,0.0015977751850258532,0.0,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,mean,hdbscan#mean,kp,kp#1.00,1.00,0.0019451335177884386,0.0018981765678449574,0.0018981765678449574,0,8917,0,250,0.0019451335177884386,1.0,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,mean,hdbscan#mean,ms,ms#0.25,0.25,0.001660433952598361,0.0015113625852319263,0.0015113625852319263,0,8917,0,0,0.001660433952598361,0.25,2.0
